,,,,,,,Playing Time,,,,Performance,,,,,,
246,Juanmi,es ESP,"FW,MF",Málaga,20,1993,22,9,998,11.1,4,0,4,0,0,4,0
247,Nikolaos Karabelas,gr GRE,DF,Levante,28,1984,16,15,"1,310",14.6,0,1,0,0,0,5,1
248,Orestis Karnezis,gr GRE,GK,Granada,28,1985,6,6,540,6,0,0,0,0,0,0,0
249,Seydou Keita,ml MLI,MF,Valencia,33,1980,11,9,756,8.4,1,0,1,0,0,4,0
250,Hicham Khaloua,ma MAR,FW,Almería,18,1995,1,0,4,0,1,0,1,0,0,0,0
251,Sami Khedira,de GER,MF,Real Madrid,26,1987,13,12,965,10.7,1,1,1,0,0,4,0
252,Kiu,kr KOR,MF,Almería,18,1995,2,0,9,0.1,0,0,0,0,0,0,0
253,Koke,es ESP,MF,Atlético Madrid,21,1992,36,33,"2,785",30.9,6,14,6,0,0,6,0
254,Geoffrey Kondogbia,cf CTA,MF,Sevilla,20,1993,2,0,91,1,0,0,0,0,0,2,0
255,Michael Krohn-Dehli,dk DEN,"FW,MF",Celta Vigo,30,1983,31,21,"1,949",21.7,0,3,0,0,0,5,0
256,Alberto de la Bella,es ESP,DF,Real Sociedad,27,1985,17,16,"1,465",16.3,1,2,1,0,0,4,0
257,Mehdi Lacen,dz ALG,MF,Getafe,29,1984,21,13,"1,264",14,0,2,0,0,0,5,0
258,Ángel Lafita,es ESP,"FW,MF",Getafe,28,1984,29,22,"1,914",21.3,7,1,7,0,0,6,1
259,Roberto Lago,es ESP,"DF,MF",Getafe,27,1985,19,16,"1,523",16.9,0,0,0,0,0,5,0
260,Manuel Lanzarote,es ESP,MF,Espanyol,29,1984,17,5,587,6.5,1,3,1,0,0,3,0
261,Aymeric Laporte,es ESP,DF,Athletic Club,19,1994,35,33,"2,933",32.6,2,0,2,0,0,5,1
262,Joaquín Larrivey,ar ARG,FW,Rayo Vallecano,28,1984,35,24,"2,417",26.9,12,4,9,3,3,4,0
263,Daniel Larsson,se SWE,"FW,MF",Valladolid,26,1987,28,21,"1,643",18.3,3,1,3,0,0,1,0
264,Miguel de las Cuevas,es ESP,MF,Osasuna,27,1986,24,21,"1,590",17.7,0,0,0,0,0,2,1
265,Christian Lell,de GER,DF,Levante,28,1984,5,5,359,4,0,0,0,0,0,1,0
266,Pedro León,es ESP,"FW,MF",Getafe,26,1986,37,33,"2,905",32.3,7,5,7,0,0,6,0
267,Diego Llorente,es ESP,DF,Real Madrid,19,1993,1,0,19,0.2,0,0,0,0,0,0,0
268,Cristian Lobato,es ESP,"FW,MF",Osasuna,24,1989,12,1,332,3.7,0,0,0,0,0,0,0
269,Raoul Loé,cm CMR,MF,Osasuna,24,1989,19,14,"1,194",13.3,0,1,0,0,0,4,0
270,Lolo,es ESP,"DF,MF",Osasuna,28,1984,21,18,"1,489",16.5,0,1,0,0,0,3,0
271,David Lombán,es ESP,DF,Elche,26,1987,28,26,"2,381",26.5,1,0,1,0,0,3,0
272,Samuele Longo,it ITA,FW,Rayo Vallecano,21,1992,9,0,136,1.5,0,0,0,0,0,1,0
273,Adrián López,es ESP,FW,Atlético Madrid,25,1988,22,4,739,8.2,1,3,1,0,0,0,0
274,Álex López,es ESP,MF,Celta Vigo,25,1988,31,24,"1,987",22.1,5,1,5,0,0,6,0
275,Borja López,es ESP,DF,Rayo Vallecano,19,1994,3,3,192,2.1,0,0,0,0,0,0,0
276,David López,es ESP,"DF,MF",Espanyol,23,1989,33,33,"2,834",31.5,2,1,2,0,0,9,0
277,Diego López,es ESP,GK,Real Madrid,31,1981,36,36,"3,240",36,0,0,0,0,0,0,0
278,Íñigo López,es ESP,DF,Celta Vigo,31,1982,9,5,570,6.3,1,0,1,0,0,0,0
279,Javi López,es ESP,"DF,MF",Espanyol,27,1986,33,33,"2,922",32.5,0,1,0,0,0,8,1
280,Lisandro López,ar ARG,DF,Getafe,23,1989,26,26,"2,242",24.9,3,0,3,0,0,7,1
281,Pedro López Muñoz,es ESP,DF,Levante,29,1983,32,28,"2,540",28.2,1,0,1,0,0,9,1
282,Pedro López,es ESP,GK,Betis,18,1995,1,0,8,0.1,0,0,0,0,0,0,0
283,Alberto Lopo,es ESP,DF,Getafe,33,1980,3,1,135,1.5,0,0,0,0,0,0,0
284,Jordan Lotiès,fr FRA,DF,Osasuna,28,1984,30,30,"2,633",29.3,0,0,0,0,0,5,1
285,Filipe Luís,br BRA,DF,Atlético Madrid,27,1985,32,32,"2,878",32,0,1,0,0,0,7,1
286,José Luis Gayà,es ESP,"DF,MF",Valencia,18,1995,1,1,90,1,0,0,0,0,0,0,0
287,Cedrick Mabwati,cd COD,"FW,MF",Betis,21,1992,23,12,"1,132",12.6,0,1,0,0,0,5,1
288,Lévy Madinda,ga GAB,MF,Celta Vigo,21,1992,18,5,666,7.4,0,0,0,0,0,1,0
289,Diego Mainz,es ESP,DF,Granada,30,1982,17,14,"1,348",15,0,1,0,0,0,2,1
290,Hugo Mallo,es ESP,DF,Celta Vigo,22,1991,33,32,"2,835",31.5,0,1,0,0,0,9,0
291,Mané,es ESP,"DF,MF",Almería,31,1981,9,8,728,8.1,0,0,0,0,0,2,0
292,Javier Manquillo,es ESP,DF,Atlético Madrid,19,1994,3,3,270,3,0,0,0,0,0,1,0
293,Sergio Mantecón,es ESP,MF,Elche,33,1980,12,2,371,4.1,0,0,0,0,0,2,0
294,Manucho,ao ANG,FW,Valladolid,30,1983,26,8,914,10.2,3,2,3,0,0,4,0
295,José Manuel Casado,es ESP,DF,Málaga,26,1986,2,0,54,0.6,0,0,0,0,1,0,0
296,José Manuel Pinto,es ESP,GK,Barcelona,37,1975,13,12,"1,148",12.8,0,0,0,0,0,0,0
297,Marcelo,br BRA,"DF,MF",Real Madrid,25,1988,28,24,"2,177",24.2,1,6,1,0,0,3,0
298,Nélson Marcos,pt POR,DF,Almería,30,1983,14,14,"1,181",13.1,0,1,0,0,0,2,0
299,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,24,1989,35,19,"1,982",22,5,2,5,0,0,3,0
300,José María Giménez,uy URU,DF,Atlético Madrid,18,1995,1,1,90,1,0,0,0,0,0,0,0
301,Ciprian Marica,ro ROU,FW,Getafe,27,1985,27,20,"1,792",19.9,6,1,5,1,1,6,1
302,Jean Marie Dongou,cm CMR,FW,Barcelona,18,1995,1,0,7,0.1,0,0,0,0,0,0,0
303,Marko Marin,de GER,"FW,MF",Sevilla,24,1989,18,10,950,10.6,0,4,0,0,0,3,0
304,Diego Mariño,es ESP,GK,Valladolid,23,1990,28,28,"2,520",28,0,0,0,0,0,2,0
305,Javi Márquez,es ESP,MF,Elche,27,1986,29,24,"2,052",22.8,2,1,2,0,0,9,0
306,Carlos Martínez,es ESP,DF,Real Sociedad,27,1986,24,24,"2,108",23.4,0,0,0,0,0,2,0
307,Hans Martínez,cl CHI,DF,Almería,26,1987,1,1,90,1,0,0,0,0,0,0,0
308,Iñigo Martínez,es ESP,DF,Real Sociedad,22,1991,35,35,"3,120",34.7,2,0,2,0,0,11,0
309,Samu Martínez,es ESP,MF,Elche,19,1994,1,0,9,0.1,0,0,0,0,0,0,0
310,Javier Mascherano,ar ARG,"DF,MF",Barcelona,29,1984,28,27,"2,358",26.2,0,0,0,0,0,9,0
311,Simão Mate Junior,mz MOZ,"DF,MF",Levante,25,1988,31,30,"2,572",28.6,1,0,1,0,0,10,0
312,Jérémy Mathieu,fr FRA,DF,Valencia,29,1983,32,32,"2,817",31.3,3,0,3,0,0,7,1
313,Javier Matilla,es ESP,MF,Betis,24,1988,23,15,"1,367",15.2,0,0,0,0,0,8,0
314,Felipe Mattioni,br BRA,DF,Espanyol,24,1988,2,2,180,2,0,0,0,0,0,1,0
315,Stéphane Mbia,cm CMR,"DF,MF",Sevilla,27,1986,19,18,"1,491",16.6,3,4,3,0,0,7,1
316,Tiago Mendes,pt POR,MF,Atlético Madrid,32,1981,23,21,"1,901",21.1,2,1,2,0,0,8,0
317,Lionel Messi,ar ARG,"FW,MF",Barcelona,26,1987,31,29,"2,501",27.8,28,11,21,7,8,2,0
318,Míchel,es ESP,MF,Getafe,27,1985,15,11,929,10.3,0,0,0,0,0,5,1
319,Míchel,es ESP,MF,Valencia,25,1988,13,6,537,6,0,2,0,0,0,3,0
320,Miku,ve VEN,FW,Getafe,27,1985,5,3,293,3.3,2,1,2,0,0,0,0
321,Santi Mina,es ESP,FW,Celta Vigo,17,1995,29,12,"1,237",13.7,2,0,2,0,0,1,0
322,Miranda,br BRA,DF,Atlético Madrid,28,1984,32,32,"2,880",32,2,1,2,0,0,5,0
323,Stefan Mitrovi?,rs SRB,DF,Valladolid,23,1990,16,16,"1,440",16,0,0,0,0,0,9,0
324,Mode,es ESP,DF,Sevilla,19,1994,1,0,17,0.2,0,0,0,0,0,0,0
325,Luka Modric,hr CRO,MF,Real Madrid,27,1985,34,29,"2,639",29.3,1,6,1,0,0,6,0
326,Johan Mojica,co COL,"DF,MF",Rayo Vallecano,20,1992,12,7,741,8.2,0,0,0,0,0,2,0
327,Jorge Molina,es ESP,FW,Betis,31,1982,32,25,"2,347",26.1,9,1,8,1,2,4,0
328,Martín Montoya,es ESP,DF,Barcelona,22,1991,13,12,"1,123",12.5,0,1,0,0,0,0,0
329,Pedro Morales,cl CHI,MF,Málaga,28,1985,15,8,652,7.2,1,0,1,0,0,1,0
330,Erik Morán,es ESP,MF,Athletic Club,22,1991,14,4,584,6.5,0,0,0,0,0,4,1
331,Álvaro Morata,es ESP,FW,Real Madrid,20,1992,23,3,594,6.6,8,0,8,0,0,2,0
332,Alberto Moreno,es ESP,"DF,MF",Sevilla,21,1992,28,26,"2,324",25.8,3,0,3,0,0,5,1
333,Héctor Moreno,mx MEX,DF,Espanyol,25,1988,32,32,"2,804",31.2,1,2,1,0,0,8,0
334,Pedro Mosquera,es ESP,MF,Getafe,25,1988,25,17,"1,553",17.3,0,0,0,0,0,7,0
335,Iker Muniain,es ESP,"FW,MF",Athletic Club,20,1992,35,32,"2,705",30.1,7,4,6,1,1,6,0
336,Jeison Murillo,co COL,DF,Granada,21,1992,32,32,"2,830",31.4,1,1,1,0,0,9,1
337,Mateo Musacchio,ar ARG,DF,Villarreal,22,1990,32,32,"2,841",31.6,1,1,1,0,0,4,0
338,Alfred N'Diaye,sn SEN,"DF,MF",Betis,23,1990,16,16,"1,412",15.7,0,1,0,0,0,5,0
339,Nacho,es ESP,DF,Real Madrid,23,1990,12,8,822,9.1,0,1,0,0,0,2,0
340,Nacho,es ESP,"DF,MF",Betis,33,1980,16,15,"1,306",14.5,0,0,0,0,0,2,0
341,Nacho,es ESP,DF,Rayo Vallecano,24,1989,23,19,"1,683",18.7,0,1,0,0,0,7,1
342,Nagore,es ESP,DF,Levante,32,1980,4,1,191,2.1,0,0,0,0,0,1,0
343,Matías Nahuel,es ESP,"FW,MF",Villarreal,16,1996,5,2,199,2.2,0,0,0,0,0,0,0
344,David Navarro,es ESP,DF,Levante,33,1980,29,29,"2,518",28,1,0,1,0,0,6,1
345,Fernando Navarro,es ESP,DF,Sevilla,31,1982,24,21,"1,931",21.5,0,0,0,0,0,5,0
346,Keylor Navas,cr CRC,GK,Levante,26,1986,37,37,"3,249",36.1,0,0,0,0,0,3,1
347,Neymar,br BRA,"FW,MF",Barcelona,21,1992,26,19,"1,734",19.3,9,8,8,1,1,6,0
348,Aarón Ñíguez,es ESP,"FW,MF",Elche,24,1989,22,8,870,9.7,1,1,1,0,0,6,0
349,Saúl Ñíguez,es ESP,"DF,MF",Rayo Vallecano,18,1994,34,34,"3,003",33.4,2,1,2,0,0,13,1
350,Nino,es ESP,"FW,MF",Osasuna,33,1980,4,0,58,0.6,0,0,0,0,0,0,0
351,Nolito,es ESP,"FW,MF",Celta Vigo,26,1986,35,24,"2,263",25.1,14,2,12,2,2,7,0
352,Aloys Nong,cm CMR,FW,Levante,29,1983,6,0,86,1,0,0,0,0,0,1,0
353,Nono,es ESP,MF,Betis,20,1993,22,14,"1,297",14.4,0,0,0,0,0,9,1
354,Allan Nyom,cm CMR,"DF,MF",Granada,25,1988,34,34,"2,843",31.6,0,2,0,0,0,9,0
355,Fabrice Olinga,cm CMR,"FW,MF",Málaga,17,1996,8,6,510,5.7,0,0,0,0,0,2,0
356,Weligton Oliveira,br BRA,DF,Málaga,33,1979,16,15,"1,276",14.2,1,0,1,0,0,6,0
357,Manuel Onwu,es ESP,FW,Osasuna,25,1988,12,0,235,2.6,0,0,0,0,0,1,0
358,Fabián Orellana,cl CHI,"FW,MF",Celta Vigo,27,1986,31,22,"2,002",22.2,5,6,5,0,0,4,0
359,Joan Oriol,es ESP,DF,Osasuna,26,1986,11,8,745,8.3,0,0,0,0,0,0,0
360,Óscar,es ESP,MF,Valladolid,30,1982,22,17,"1,630",18.1,1,4,1,0,0,2,0
361,Humberto Osorio,co COL,FW,Valladolid,25,1988,16,3,532,5.9,4,0,4,0,0,0,0
362,Borja Oubiña,es ESP,MF,Celta Vigo,31,1982,25,24,"2,037",22.6,1,0,1,0,0,5,1
363,Mesut Özil,de GER,MF,Real Madrid,24,1988,2,2,132,1.5,0,0,0,0,0,0,0
364,Dorlan Pabón,co COL,"FW,MF",Valencia,25,1988,13,11,901,10,3,0,3,0,0,0,0
365,Miguel Pallardó,es ESP,MF,Levante,26,1986,3,1,116,1.3,0,0,0,0,0,1,0
366,Aleksandar Panti?,rs SRB,DF,Villarreal,21,1992,9,6,609,6.8,0,0,0,0,0,1,0
367,Rubén Pardo,es ESP,MF,Real Sociedad,20,1992,35,21,"1,885",20.9,3,8,3,0,0,5,0
368,Nicolás Pareja,ar ARG,DF,Sevilla,29,1984,25,23,"1,968",21.9,0,1,0,0,0,4,0
369,Daniel Parejo,es ESP,MF,Valencia,24,1989,31,28,"2,410",26.8,4,5,4,0,0,7,0
370,Germán Parreño,es ESP,GK,Espanyol,20,1993,1,1,90,1,0,0,0,0,0,0,0
371,Agustín Pastoriza,ar ARG,,Betis,17,1996,1,0,37,0.4,0,,0,0,,0,0
372,Paulão,br BRA,DF,Betis,31,1982,20,20,"1,647",18.3,0,0,0,0,0,3,1
373,Gabriel Paulista,br BRA,DF,Villarreal,22,1990,18,17,"1,519",16.9,0,0,0,0,0,5,1
374,Bartlomiej Pawlowski,pl POL,"FW,MF",Málaga,20,1992,8,1,260,2.9,1,0,1,0,0,1,0
375,Pedro,es ESP,"FW,MF",Barcelona,26,1987,37,28,"2,349",26.1,15,8,15,0,0,3,0
376,Sergio Pelegrín,es ESP,DF,Elche,34,1979,18,15,"1,407",15.6,0,1,0,0,0,3,0
377,Hernán Pellerano,ar ARG,DF,Almería,29,1984,13,13,"1,054",11.7,0,0,0,0,0,6,0
378,Carlos Peña,es ESP,DF,Valladolid,30,1983,37,37,"3,324",36.9,1,4,1,0,0,5,0
379,Pepe,pt POR,"DF,MF",Real Madrid,30,1983,30,30,"2,700",30,4,2,4,0,0,9,0
380,Jérémy Perbet,fr FRA,FW,Villarreal,28,1984,26,13,"1,266",14.1,10,2,9,1,1,3,0
381,Alberto Perea,es ESP,"FW,MF",Rayo Vallecano,22,1990,8,5,432,4.8,1,0,1,0,0,0,0
382,João Pereira,pt POR,"DF,MF",Valencia,29,1984,25,23,"2,076",23.1,0,2,0,0,0,7,0
383,Jonathan Pereira,es ESP,FW,Villarreal,26,1987,30,15,"1,406",15.6,4,6,4,0,0,3,0
384,Michael Pereira,fr FRA,"FW,MF",Granada,25,1987,18,11,891,9.9,0,0,0,0,0,1,0
385,Hernán Pérez,py PAR,"FW,MF",Villarreal,24,1989,13,9,683,7.6,1,0,1,0,0,0,0
386,Pablo Pérez,ar ARG,MF,Málaga,27,1985,11,6,519,5.8,1,2,1,0,0,5,1
387,Rubén Pérez,es ESP,MF,Elche,24,1989,31,31,"2,706",30.1,0,0,0,0,0,13,0
388,Víctor Pérez,es ESP,MF,Valladolid,25,1988,19,13,"1,140",12.7,1,0,1,0,0,3,0
389,Diego Perotti,ar ARG,"FW,MF",Sevilla,25,1988,10,3,410,4.6,1,1,1,0,0,2,0
390,Damien Perquis,pl POL,DF,Betis,29,1984,13,13,914,10.2,0,0,0,0,0,3,1
391,Pablo Piatti,ar ARG,"FW,MF",Valencia,24,1989,17,13,"1,110",12.3,5,2,5,0,0,3,0
392,Tomás Pina Isla,es ESP,MF,Villarreal,25,1987,35,21,"2,009",22.3,2,0,2,0,0,7,0
393,Sérgio Pinto,pt POR,"FW,MF",Levante,32,1980,18,10,856,9.5,0,0,0,0,0,5,0
394,Gerard Piqué,es ESP,DF,Barcelona,26,1987,26,26,"2,308",25.6,2,0,2,0,0,5,0
395,Piti,es ESP,"FW,MF",Granada,32,1981,26,20,"1,837",20.4,5,1,5,0,1,5,0
396,Pizzi,pt POR,"FW,MF",Espanyol,23,1989,28,16,"1,459",16.2,3,0,3,0,0,3,1
397,Francisco Portillo,es ESP,MF,Málaga,23,1990,25,19,"1,623",18,3,2,3,0,0,1,1
398,Portu,es ESP,"FW,MF",Valencia,21,1992,1,1,68,0.8,0,0,0,0,0,1,0
399,Hélder Postiga,pt POR,FW,Valencia,30,1982,15,9,856,9.5,3,0,3,0,0,1,0
400,Xabi Prieto,es ESP,MF,Real Sociedad,29,1983,30,18,"1,795",19.9,2,3,2,0,0,6,0
401,Israel Puerto,es ESP,DF,Sevilla,20,1993,3,0,42,0.5,0,0,0,0,0,0,0
402,Francisco Puñal,es ESP,MF,Osasuna,37,1975,26,18,"1,602",17.8,1,2,1,0,0,7,1
403,Carles Puyol,es ESP,DF,Barcelona,35,1978,5,5,426,4.7,1,0,1,0,0,0,0
404,Bryan Rabello,cl CHI,MF,Sevilla,19,1994,7,3,301,3.3,0,0,0,0,0,0,0
405,Rafa,es ESP,"DF,MF",Getafe,28,1985,29,26,"2,334",25.9,0,1,0,0,0,9,0
406,Juan Rafael Fuentes,es ESP,DF,Espanyol,23,1990,35,32,"2,950",32.8,0,1,0,0,0,7,0
407,Rafinha,br BRA,MF,Celta Vigo,20,1993,32,27,"2,431",27,4,5,4,0,0,7,0
408,Rafita,es ESP,DF,Almería,30,1982,26,24,"2,227",24.7,0,3,0,0,0,4,1
409,Ivan Rakitic,hr CRO,MF,Sevilla,25,1988,34,29,"2,711",30.1,12,10,8,4,7,7,0
410,Valdet Rama,al ALB,"FW,MF",Valladolid,25,1987,26,9,"1,036",11.5,1,1,1,0,0,3,0
411,Adil Rami,fr FRA,DF,Valencia,27,1985,3,3,270,3,0,0,0,0,0,1,0
412,Rubén Ramiro,es ESP,FW,Rayo Vallecano,20,1993,1,0,9,0.1,0,0,0,0,0,0,0
413,Edu Ramos,es ESP,MF,Villarreal,21,1992,3,2,132,1.5,0,0,0,0,0,0,0
414,Omar Ramos,es ESP,"FW,MF",Valladolid,25,1988,25,14,"1,301",14.5,0,1,0,0,0,3,0
415,Sergio Ramos,es ESP,DF,Real Madrid,27,1986,32,32,"2,751",30.6,4,1,4,0,0,11,2
416,Razvan Rat,ro ROU,DF,Rayo Vallecano,32,1981,10,9,836,9.3,0,0,0,0,0,1,1
417,Recio,es ESP,MF,Granada,22,1991,30,27,"2,293",25.5,2,0,2,0,0,7,1
418,Ezequiel Rescaldani,ar ARG,FW,Málaga,21,1992,6,1,152,1.7,0,0,0,0,0,0,0
419,Lorenzo Reyes,cl CHI,MF,Betis,22,1991,26,23,"2,006",22.3,1,0,1,0,0,7,1
420,Fran Rico,es ESP,MF,Granada,25,1987,32,28,"2,473",27.5,2,5,1,1,2,8,0
421,Mikel Rico,es ESP,MF,Athletic Club,28,1984,34,31,"2,567",28.5,5,1,5,0,0,7,0
422,Oriol Riera,es ESP,FW,Osasuna,27,1986,37,35,"2,997",33.3,13,0,13,0,0,5,0
423,Asier Riesgo,es ESP,GK,Osasuna,29,1983,2,1,120,1.3,0,0,0,0,0,0,0
424,Riki,es ESP,FW,Granada,32,1980,27,10,"1,156",12.8,2,0,2,0,0,5,0
425,Pedro Ríos,es ESP,MF,Levante,31,1981,13,8,728,8.1,1,1,1,0,0,3,0
426,Alberto Rivera,es ESP,MF,Elche,35,1978,13,6,637,7.1,0,0,0,0,0,3,0
427,Roberto,es ESP,GK,Granada,34,1979,32,32,"2,880",32,0,0,0,0,0,5,0
428,Sergi Roberto,es ESP,"DF,MF",Barcelona,21,1992,17,1,299,3.3,0,0,0,0,0,0,0
429,Rubén Rochina,es ESP,"FW,MF",Rayo Vallecano,22,1991,17,15,"1,097",12.2,3,0,3,0,0,2,0
430,Héctor Rodas,es ESP,DF,Levante,25,1988,16,12,"1,151",12.8,0,0,0,0,0,5,0
431,Rodri,es ESP,FW,Almería,23,1990,27,21,"1,888",21,8,2,8,0,0,8,0
432,Rodri,es ESP,DF,Rayo Vallecano,28,1984,1,1,90,1,0,0,0,0,0,1,0
433,Garry Rodrigues,cv CPV,"FW,MF",Elche,22,1990,10,5,544,6,1,2,1,0,0,0,0
434,Ángel Rodríguez,es ESP,FW,Levante,26,1987,10,1,288,3.2,2,0,2,0,0,0,0
435,Braian Rodríguez,uy URU,FW,Betis,26,1986,12,4,436,4.8,2,1,2,0,0,3,1
436,Cristian Rodríguez,uy URU,MF,Atlético Madrid,27,1985,20,2,348,3.9,1,1,1,0,0,2,0
437,David Rodríguez,es ESP,FW,Celta Vigo,27,1986,5,1,130,1.4,0,1,0,0,0,1,0
438,Juan Rodríguez,es ESP,MF,Getafe,31,1982,15,13,"1,042",11.6,0,2,0,0,0,2,0
439,Raúl Rodríguez,es ESP,DF,Espanyol,25,1987,19,12,"1,189",13.2,0,0,0,0,0,0,0
440,Dani Romera,es ESP,FW,Almería,17,1995,1,0,21,0.2,0,0,0,0,0,0,0
441,Oriol Romeu,es ESP,MF,Valencia,21,1991,13,11,999,11.1,0,0,0,0,0,3,0
442,Cristiano Ronaldo,pt POR,"FW,MF",Real Madrid,28,1985,30,30,"2,534",28.2,31,9,25,6,6,4,1
443,Javier Ros,es ESP,MF,Real Sociedad,23,1990,9,2,270,3,0,0,0,0,0,2,0
444,Fausto Rossi,it ITA,MF,Valladolid,22,1990,31,25,"2,253",25,1,3,1,0,0,10,0
445,Rubén,es ESP,GK,Rayo Vallecano,29,1984,34,34,"2,994",33.3,0,0,0,0,0,2,1
446,Álvaro Rubio,es ESP,"DF,MF",Valladolid,34,1979,31,28,"2,457",27.3,0,0,0,0,0,9,0
447,Jesús Rueda,es ESP,"DF,MF",Valladolid,26,1987,35,33,"2,993",33.3,1,0,1,0,0,6,0
448,Víctor Ruiz,es ESP,"DF,MF",Valencia,24,1989,11,8,775,8.6,1,0,1,0,0,3,0
449,Antonio Rukavina,rs SRB,DF,Valladolid,29,1984,34,34,"3,060",34,1,1,1,0,0,6,0
450,Raul Rusescu,ro ROU,"FW,MF",Sevilla,25,1988,1,0,8,0.1,0,0,0,0,0,0,0
451,Enric Saborit,es ESP,DF,Athletic Club,21,1992,5,2,201,2.2,0,0,0,0,0,1,0
452,Simão Sabrosa,pt POR,MF,Espanyol,33,1979,34,30,"2,221",24.7,0,6,0,0,0,4,0
453,Sammir,hr CRO,"FW,MF",Getafe,26,1987,8,3,274,3,0,0,0,0,0,0,0
454,Jairo Samperio,es ESP,"FW,MF",Sevilla,20,1993,25,16,"1,373",15.3,4,2,4,0,0,3,1
455,Mikel San José,es ESP,"DF,MF",Athletic Club,24,1989,25,19,"1,808",20.1,5,1,5,0,1,6,0
456,Alexis Sánchez,cl CHI,"FW,MF",Barcelona,24,1988,34,27,"2,369",26.3,19,10,19,0,0,3,0
457,Carlos Sánchez,co COL,MF,Elche,27,1986,30,24,"2,127",23.6,0,1,0,0,0,9,0
458,Sergio Sánchez,es ESP,DF,Málaga,27,1986,27,26,"2,329",25.9,0,1,0,0,0,12,1
459,Víctor Sánchez,es ESP,"DF,MF",Espanyol,25,1987,33,32,"2,876",32,4,1,4,0,0,14,2
460,Marco Sangalli,es ESP,"FW,MF",Real Sociedad,21,1992,2,1,104,1.2,0,0,0,0,0,0,0
461,Oier Sanjurjo,es ESP,"DF,MF",Osasuna,27,1986,28,9,"1,152",12.8,2,0,2,0,0,3,0
462,Roque Santa Cruz,py PAR,FW,Málaga,31,1981,31,24,"2,134",23.7,6,2,6,0,0,1,0
463,Cristian S?punaru,ro ROU,DF,Elche,29,1984,8,8,656,7.3,1,0,1,0,0,5,2
464,Guillermo Sara,ar ARG,GK,Betis,25,1987,15,15,"1,305",14.5,0,0,0,0,0,1,0
465,Pablo Sarabia,es ESP,"FW,MF",Getafe,21,1992,33,21,"1,941",21.6,1,5,1,0,0,6,0
466,Lluís Sastre,es ESP,MF,Valladolid,27,1986,14,10,941,10.5,0,0,0,0,0,6,0
467,Haris Seferovi?,ch SUI,FW,Real Sociedad,21,1992,24,9,887,9.9,2,2,2,0,0,2,0
468,Philippe Senderos,ch SUI,DF,Valencia,28,1985,8,7,659,7.3,0,0,0,0,0,4,0
469,Salva Sevilla,es ESP,MF,Betis,29,1984,21,16,"1,337",14.9,4,5,4,0,0,8,0
470,Sidnei,br BRA,DF,Espanyol,23,1989,12,11,"1,033",11.5,0,0,0,0,0,3,0
471,Francisco Silva,cl CHI,"DF,MF",Osasuna,27,1986,31,29,"2,541",28.2,0,0,0,0,0,11,1
472,Marcelo Silva,uy URU,DF,Almería,24,1989,2,1,109,1.2,0,0,0,0,0,0,0
473,Sisi,es ESP,"FW,MF",Osasuna,27,1986,9,7,598,6.6,0,0,0,0,0,1,0
474,Mohamed Sissoko,ml MLI,MF,Levante,28,1985,10,4,432,4.8,0,0,0,0,0,1,0
475,Enrique Sola,es ESP,FW,Athletic Club,27,1986,5,2,231,2.6,1,0,1,0,0,0,0
476,Alex Song,cm CMR,"DF,MF",Barcelona,25,1987,19,12,"1,134",12.6,0,0,0,0,0,2,0
477,Bruno Soriano,es ESP,MF,Villarreal,29,1984,36,35,"2,976",33.1,6,2,3,3,3,6,1
478,Fernando Soriano,es ESP,MF,Almería,33,1979,35,24,"1,872",20.8,4,4,4,0,0,7,0
479,José Sosa,ar ARG,MF,Atlético Madrid,28,1985,15,4,461,5.1,0,2,0,0,0,0,0
480,Markus Steinhöfer,de GER,"DF,MF",Betis,27,1986,3,2,161,1.8,0,0,0,0,0,0,0
481,Miroslav Stevanovi?,ba BIH,"FW,MF",Elche,23,1990,3,2,120,1.3,0,0,0,0,0,1,0
482,Cristhian Stuani,uy URU,"FW,MF",Espanyol,26,1986,34,28,"2,574",28.6,6,3,6,0,0,8,1
483,Damián Suárez,uy URU,DF,Elche,25,1988,31,31,"2,758",30.6,1,1,0,1,2,11,2
484,Jeffrén Suárez,ve VEN,"FW,MF",Valladolid,25,1988,11,5,479,5.3,0,1,0,0,0,0,0
485,Mario Suárez,es ESP,MF,Atlético Madrid,26,1987,17,16,"1,361",15.1,0,1,0,0,0,6,0
486,Rubén Suárez,es ESP,MF,Almería,34,1979,1,0,23,0.3,0,0,0,0,0,0,0
487,Markel Susaeta,es ESP,"FW,MF",Athletic Club,25,1987,38,34,"2,931",32.6,6,12,6,0,0,1,0
488,Suso,es ESP,"FW,MF",Almería,19,1993,33,26,"2,253",25,3,7,3,0,0,9,1
489,Marcos Tébar,es ESP,"DF,MF",Almería,27,1986,25,16,"1,469",16.3,0,1,0,0,0,5,0
490,Cristian Tello,es ESP,"FW,MF",Barcelona,21,1991,22,2,431,4.8,1,2,1,0,0,0,0
491,Fernando Tissone,ar ARG,MF,Málaga,27,1986,26,25,"2,109",23.4,1,1,1,0,0,6,0
492,Tito,es ESP,DF,Rayo Vallecano,28,1985,24,22,"1,882",20.9,0,1,0,0,0,6,0
493,Toni Dovale,es ESP,"DF,MF",Celta Vigo,23,1990,12,11,994,11,0,2,0,0,0,1,0
494,Toño,es ESP,GK,Elche,33,1979,9,9,795,8.8,0,0,0,0,0,0,0
