,,,,,,,Playing Time,,,,Performance,,,,,,
246,Gorka Iraizoz,es ESP,GK,Athletic Club,29,1981,37,37,"3,330",37,0,0,0,0,0,5,0
247,Andoni Iraola,es ESP,"DF,MF",Athletic Club,28,1982,37,37,"3,289",36.5,4,6,2,2,2,6,0
248,Isco,es ESP,"FW,MF",Valencia,18,1992,4,0,68,0.8,0,0,0,0,0,0,0
249,Ander Iturraspe,es ESP,MF,Athletic Club,21,1989,17,5,564,6.3,0,0,0,0,0,5,0
250,Michael Jakobsen,dk DEN,DF,Almería,24,1986,16,14,"1,201",13.3,0,1,0,0,0,4,1
251,Jiri Jarosik,cz CZE,"DF,MF",Zaragoza,32,1977,36,36,"3,197",35.5,3,0,3,0,0,6,1
252,Jesús,es ESP,GK,Real Madrid,22,1988,1,0,14,0.2,0,,0,0,,0,0
253,Joaquín,es ESP,"FW,MF",Valencia,29,1981,30,24,"2,069",23,4,6,4,0,0,6,0
254,Jonas,br BRA,FW,Valencia,26,1984,13,8,683,7.6,3,4,3,0,0,2,0
255,Rafa Jordà,es ESP,FW,Levante,26,1984,17,7,748,8.3,2,0,2,0,0,4,0
256,Joselu,es ESP,FW,Real Madrid,20,1990,1,0,7,0.1,1,,1,0,,0,0
257,Josetxo,es ESP,DF,Osasuna,33,1977,9,6,583,6.5,0,0,0,0,0,2,0
258,Juanfran,es ESP,"DF,MF",Osasuna,25,1985,18,18,"1,544",17.2,1,2,1,0,0,3,0
259,Juanfran,es ESP,DF,Levante,34,1976,23,22,"1,912",21.2,0,0,0,0,0,10,0
260,Juanfran,es ESP,"DF,MF",Atlético Madrid,25,1985,15,5,600,6.7,1,2,1,0,0,1,0
261,Juanito,es ESP,"DF,MF",Almería,30,1980,9,5,487,5.4,0,0,0,0,0,1,0
262,Juanito,es ESP,"DF,MF",Málaga,30,1980,6,5,472,5.2,0,0,0,0,0,1,0
263,Juankar,es ESP,"DF,FW",Real Madrid,20,1990,1,0,10,0.1,0,0,0,0,0,0,0
264,Juanlu,es ESP,MF,Levante,30,1980,30,28,"2,292",25.5,3,6,3,0,0,8,0
265,Juanmi,es ESP,"FW,MF",Málaga,17,1993,17,6,604,6.7,4,2,4,0,0,1,0
266,Juanra,es ESP,DF,Hércules,30,1980,14,13,"1,195",13.3,0,1,0,0,0,3,0
267,Juca,br BRA,MF,La Coruña,30,1979,8,1,221,2.5,0,1,0,0,0,0,0
268,Kaká,br BRA,"FW,MF",Real Madrid,28,1982,14,11,802,8.9,7,4,5,2,2,0,0
269,Carlos Kameni,cm CMR,GK,Espanyol,26,1984,33,33,"2,970",33,0,0,0,0,0,4,0
270,Frédéric Kanouté,ml MLI,FW,Sevilla,32,1977,28,19,"1,891",21,12,3,9,3,4,6,0
271,Seydou Keita,ml MLI,MF,Barcelona,30,1980,35,15,"1,558",17.3,3,2,3,0,0,2,0
272,Kevin,es ESP,DF,Mallorca,20,1989,19,18,"1,583",17.6,0,0,0,0,0,3,0
273,Sami Khedira,de GER,MF,Real Madrid,23,1987,25,20,"1,849",20.5,0,1,0,0,0,7,0
274,Koke,es ESP,MF,Atlético Madrid,18,1992,17,8,842,9.4,2,0,2,0,0,0,0
275,Arouna Koné,ci CIV,FW,Sevilla,26,1983,1,0,3,0,0,0,0,0,0,0,0
276,Abdoulay Konko,fr FRA,"DF,MF",Sevilla,26,1984,11,9,813,9,2,0,2,0,0,3,1
277,Bojan Krki?,es ESP,"FW,MF",Barcelona,19,1990,27,9,949,10.5,6,2,5,1,1,2,0
278,Alberto de la Bella,es ESP,DF,Real Sociedad,24,1985,30,28,"2,526",28.1,0,1,0,0,0,4,0
279,Iván de la Peña,es ESP,MF,Espanyol,34,1976,1,0,26,0.3,0,0,0,0,0,0,0
280,Mikel Labaka,es ESP,DF,Real Sociedad,29,1980,14,9,926,10.3,0,1,0,0,0,3,0
281,Mehdi Lacen,dz ALG,MF,Racing Sant,26,1984,33,24,"2,336",26,1,1,1,0,0,5,1
282,Kevin Lacruz,es ESP,MF,Zaragoza,18,1992,3,2,153,1.7,0,0,0,0,0,1,0
283,Ángel Lafita,es ESP,"FW,MF",Zaragoza,25,1984,30,22,"2,041",22.7,4,0,4,0,0,4,0
284,Marcos Landeira,es ESP,MF,Sporting Gijón,23,1987,1,0,17,0.2,0,0,0,0,0,0,0
285,Maurizio Lanzaro,it ITA,DF,Zaragoza,28,1982,17,17,"1,375",15.3,1,0,1,0,0,8,0
286,Gorka Larrea,es ESP,MF,Levante,26,1984,6,2,239,2.7,0,0,0,0,0,1,0
287,Miguel de las Cuevas,es ESP,MF,Sporting Gijón,24,1986,37,30,"2,469",27.4,6,3,6,0,0,5,0
288,Laure,es ESP,DF,La Coruña,25,1985,22,21,"1,891",21,1,0,1,0,0,8,1
289,Dejan Leki?,rs SRB,FW,Osasuna,25,1985,27,5,774,8.6,2,0,2,0,0,3,0
290,Pedro León,es ESP,"FW,MF",Real Madrid,23,1986,6,0,143,1.6,0,1,0,0,0,1,0
291,Koikili Lertxundi,es ESP,DF,Athletic Club,29,1980,16,16,"1,343",14.9,0,0,0,0,0,5,1
292,Lillo,es ESP,DF,Almería,21,1989,2,1,116,1.3,0,0,0,0,0,1,0
293,Fernando Llorente,es ESP,FW,Athletic Club,25,1985,38,37,"3,163",35.1,18,2,18,0,0,4,0
294,Joseba Llorente,es ESP,FW,Real Sociedad,30,1979,18,15,"1,264",14,5,7,5,0,0,4,0
295,Adrián Lois,es ESP,MF,Levante,21,1989,1,0,13,0.1,0,0,0,0,0,0,0
296,Lolo,es ESP,"DF,MF",Osasuna,25,1984,27,23,"2,037",22.6,2,0,2,0,0,6,1
297,Adrián López,es ESP,FW,La Coruña,22,1988,36,31,"2,647",29.4,8,3,6,2,2,2,0
298,Ángel López,es ESP,"DF,MF",Villarreal,29,1981,18,18,"1,594",17.7,0,2,0,0,0,4,0
299,Antonio López,es ESP,"DF,MF",Atlético Madrid,28,1981,17,15,"1,334",14.8,0,2,0,0,0,2,1
300,David López,es ESP,"DF,MF",Espanyol,20,1989,3,0,30,0.3,0,0,0,0,0,0,0
301,David López,es ESP,MF,Athletic Club,27,1982,28,17,"1,606",17.8,6,6,3,3,4,3,0
302,Diego López,es ESP,GK,Villarreal,28,1981,38,38,"3,420",38,0,0,0,0,0,3,0
303,Eric López,es ESP,MF,Espanyol,17,1993,2,0,15,0.2,0,0,0,0,0,0,0
304,Javi López,es ESP,"DF,MF",Espanyol,24,1986,25,18,"1,656",18.4,0,0,0,0,0,5,0
305,Jorge López,es ESP,MF,Zaragoza,31,1978,27,12,"1,118",12.4,0,1,0,0,0,2,0
306,Alberto Lopo,es ESP,DF,La Coruña,30,1980,33,33,"2,894",32.2,2,0,2,0,0,14,1
307,Alberto Lora,es ESP,"DF,MF",Sporting Gijón,23,1987,36,35,"3,172",35.2,0,2,0,0,0,7,1
308,Filipe Luís,br BRA,DF,Atlético Madrid,24,1985,27,23,"2,068",23,1,2,1,0,0,4,0
309,José Luis Martí,es ESP,MF,Mallorca,35,1975,34,33,"2,801",31.1,0,2,0,0,0,9,0
310,Antonio Luna,es ESP,DF,Almería,19,1991,13,13,"1,167",13,0,1,0,0,0,3,1
311,Antonio Luna,es ESP,DF,Sevilla,19,1991,2,2,169,1.9,0,0,0,0,0,1,0
312,Albert Luque,es ESP,"FW,MF",Málaga,32,1978,3,0,80,0.9,0,1,0,0,0,1,0
313,Julián Luque Conde,es ESP,"FW,MF",Racing Sant,18,1992,7,1,226,2.5,0,1,0,0,0,0,0
314,Germán Lux,ar ARG,GK,Mallorca,28,1982,4,3,315,3.5,0,0,0,0,0,0,0
315,Modeste M'bami,cm CMR,MF,Almería,27,1982,30,28,"2,476",27.5,1,1,1,0,0,7,0
316,Hedwiges Maduro,nl NED,"DF,MF",Valencia,25,1985,18,17,"1,476",16.4,1,0,1,0,0,5,0
317,Mané,es ESP,"DF,MF",Getafe,28,1981,31,30,"2,611",29,0,1,0,0,0,7,0
318,Manu,es ESP,GK,La Coruña,24,1986,6,6,540,6,0,0,0,0,0,0,0
319,José Manuel Jurado,es ESP,MF,Atlético Madrid,24,1986,1,1,76,0.8,1,0,1,0,0,0,0
320,Juan Manuel Ortiz,es ESP,"DF,MF",Almería,28,1982,26,24,"2,126",23.6,1,1,1,0,0,12,0
321,José Manuel Pinto,es ESP,GK,Barcelona,34,1975,6,6,540,6,0,0,0,0,0,0,0
322,Iván Marcano,es ESP,DF,Getafe,23,1987,29,26,"2,458",27.3,1,0,1,0,0,10,1
323,Marcelo,br BRA,"DF,MF",Real Madrid,22,1988,32,31,"2,741",30.5,3,4,3,0,0,7,0
324,Carlos Marchena,es ESP,"DF,MF",Villarreal,31,1979,28,27,"2,345",26.1,1,0,1,0,0,10,1
325,Nélson Marcos,pt POR,DF,Osasuna,27,1983,29,25,"2,262",25.1,1,0,1,0,0,3,0
326,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,21,1989,13,3,540,6,0,0,0,0,0,3,0
327,Enzo Maresca,it ITA,MF,Málaga,30,1980,20,9,715,7.9,2,2,2,0,0,2,0
328,Mario,es ESP,DF,Getafe,28,1982,3,3,225,2.5,0,0,0,0,0,1,0
329,Javi Márquez,es ESP,MF,Espanyol,24,1986,29,26,"2,216",24.6,2,2,2,0,0,7,0
330,Carlos Martínez,es ESP,DF,Real Sociedad,24,1986,25,25,"2,205",24.5,0,2,0,0,0,1,0
331,Igor Martínez,es ESP,"FW,MF",Athletic Club,21,1989,8,5,358,4,0,2,0,0,0,0,0
332,Javi Martínez,es ESP,"DF,MF",Athletic Club,21,1988,35,35,"2,974",33,4,2,4,0,0,11,0
333,Javier Mascherano,ar ARG,"DF,MF",Barcelona,26,1984,27,18,"1,542",17.1,0,0,0,0,0,6,0
334,Juan Mata,es ESP,"FW,MF",Valencia,22,1988,33,31,"2,567",28.5,8,11,7,1,1,3,0
335,Sergio Matabuena,es ESP,MF,Sporting Gijón,31,1979,4,3,252,2.8,0,0,0,0,0,1,0
336,Jérémy Mathieu,fr FRA,DF,Valencia,26,1983,29,27,"2,198",24.4,1,3,1,0,0,4,0
337,Javier Matilla,es ESP,MF,Villarreal,21,1988,11,3,361,4,0,0,0,0,0,0,0
338,Maxwell,br BRA,DF,Barcelona,28,1981,25,19,"1,820",20.2,0,1,0,0,0,2,0
339,Gary Medel,cl CHI,"DF,MF",Sevilla,22,1987,15,15,"1,292",14.4,0,0,0,0,0,7,1
340,Tomás Mejías,es ESP,GK,Real Madrid,21,1989,1,0,8,0.1,0,0,0,0,0,0,0
341,Tiago Mendes,pt POR,MF,Atlético Madrid,29,1981,31,28,"2,381",26.5,4,3,4,0,0,10,0
342,Guillermo Méndez,es ESP,FW,Sporting Gijón,18,1992,1,0,10,0.1,0,0,0,0,0,0,0
343,Fran Mérida,es ESP,MF,Atlético Madrid,20,1990,17,6,660,7.3,0,2,0,0,0,3,0
344,Lionel Messi,ar ARG,"FW,MF",Barcelona,23,1987,33,31,"2,858",31.8,31,19,27,4,4,3,0
345,Míchel,es ESP,MF,La Coruña,22,1988,8,7,441,4.9,0,1,0,0,0,1,0
346,Michel,br BRA,DF,Almería,20,1990,31,30,"2,646",29.4,0,1,0,0,0,6,0
347,Miku,ve VEN,FW,Getafe,24,1985,31,24,"2,188",24.3,7,2,6,1,1,6,0
348,Gabriel Milito,ar ARG,DF,Barcelona,29,1980,10,8,645,7.2,0,0,0,0,0,2,0
349,Manu Molina,es ESP,MF,Espanyol,18,1991,7,1,189,2.1,0,0,0,0,0,1,0
350,Nacho Monreal,es ESP,DF,Osasuna,24,1986,31,31,"2,754",30.6,1,1,1,0,0,7,1
351,Miguel Monteiro,pt POR,DF,Valencia,30,1980,24,20,"1,827",20.3,0,2,0,0,0,1,0
352,Jefferson Montero,ec ECU,"FW,MF",Levante,20,1989,11,4,534,5.9,0,0,0,0,0,1,0
353,Jefferson Montero,ec ECU,"FW,MF",Villarreal,20,1989,9,0,145,1.6,1,1,1,0,0,0,0
354,Martín Montoya,es ESP,DF,Barcelona,19,1991,2,1,17,0.2,0,0,0,0,0,0,0
355,Luis Morán,es ESP,MF,Sporting Gijón,23,1987,15,6,614,6.8,0,0,0,0,0,2,0
356,Álvaro Morata,es ESP,FW,Real Madrid,17,1992,1,0,3,0,0,0,0,0,0,0,0
357,Claudio Morel Rodríguez,py PAR,DF,La Coruña,32,1978,15,14,"1,245",13.8,0,0,0,0,0,1,0
358,Pedro Mosquera,es ESP,MF,Getafe,22,1988,14,4,448,5,0,1,0,0,0,3,1
359,Patrick Mtiliga,dk DEN,DF,Málaga,29,1981,19,17,"1,553",17.3,0,1,0,0,0,4,0
360,Iker Muniain,es ESP,"FW,MF",Athletic Club,17,1992,35,30,"2,564",28.5,5,2,5,0,0,6,0
361,Pedro Munitis,es ESP,FW,Racing Sant,35,1975,36,33,"2,830",31.4,1,4,1,0,0,9,1
362,Juan Muñiz,es ESP,MF,Sporting Gijón,18,1992,1,0,26,0.3,0,,0,0,,0,0
363,Gustavo Munúa,uy URU,GK,Levante,32,1978,20,20,"1,800",20,0,0,0,0,0,6,0
364,Mateo Musacchio,ar ARG,DF,Villarreal,19,1990,31,27,"2,387",26.5,0,1,0,0,0,9,1
365,Guirane N'Daw,sn SEN,"DF,MF",Zaragoza,26,1984,9,3,267,3,0,0,0,0,0,1,0
366,Nacho,es ESP,DF,Real Madrid,20,1990,2,2,141,1.6,0,0,0,0,0,0,0
367,Xisco Nadal,es ESP,"FW,MF",Levante,24,1986,25,12,"1,180",13.1,0,2,0,0,0,1,2
368,Ariel Nahuelpán,ar ARG,FW,Racing Sant,22,1987,30,15,"1,376",15.3,3,0,3,0,1,2,0
369,Nano,es ESP,DF,Levante,30,1980,32,28,"2,570",28.6,2,1,2,0,0,9,0
370,David Navarro,es ESP,DF,Valencia,30,1980,17,16,"1,285",14.3,1,0,1,0,0,7,1
371,Fernando Navarro,es ESP,DF,Sevilla,28,1982,30,30,"2,563",28.5,0,0,0,0,0,8,2
372,Jesús Navas,es ESP,"DF,MF",Sevilla,24,1985,15,15,"1,348",15,1,4,1,0,0,3,0
373,Álvaro Negredo,es ESP,FW,Sevilla,24,1985,38,29,"2,608",29,20,6,16,4,5,4,0
374,Javad Nekounam,ir IRN,MF,Osasuna,29,1980,26,26,"2,220",24.7,6,1,1,5,5,10,0
375,Nilmar,br BRA,FW,Villarreal,26,1984,31,27,"2,359",26.2,10,2,10,0,0,3,0
376,Braulio Nóbrega,es ESP,FW,Zaragoza,24,1985,27,12,"1,351",15,3,3,3,0,0,5,0
377,Alberto Noguera,es ESP,MF,Atlético Madrid,20,1989,2,0,9,0.1,0,0,0,0,0,0,0
378,Nolito,es ESP,"FW,MF",Barcelona,23,1986,2,0,16,0.2,0,0,0,0,0,0,0
379,Lassad Nouioui,tn TUN,FW,La Coruña,24,1986,33,16,"1,454",16.2,5,1,5,0,0,3,0
380,Nacho Novo,es ESP,FW,Sporting Gijón,31,1979,31,15,"1,542",17.1,4,0,4,0,0,5,0
381,Emilio Nsue,gq EQG,"DF,FW",Mallorca,20,1989,38,34,"2,950",32.8,4,2,4,0,0,2,0
382,José Nunes,pt POR,DF,Mallorca,33,1977,34,34,"2,992",33.2,1,0,1,0,0,7,1
383,Ivan Obradovic,rs SRB,DF,Zaragoza,22,1988,20,19,"1,565",17.4,0,0,0,0,0,5,0
384,Aitor Ocio,es ESP,DF,Athletic Club,33,1976,4,3,279,3.1,0,0,0,0,0,1,0
385,Knut Olav Rindarøy,no NOR,DF,La Coruña,25,1985,4,3,243,2.7,0,0,0,0,0,1,0
386,Kiko Olivas,es ESP,DF,Villarreal,21,1988,4,2,183,2,0,0,0,0,0,1,0
387,Weligton Oliveira,br BRA,DF,Málaga,30,1979,31,31,"2,790",31,1,1,1,0,0,5,0
388,Pablo Orbaiz,es ESP,MF,Athletic Club,31,1979,26,18,"1,672",18.6,1,2,1,0,0,3,0
389,Joan Oriol,es ESP,DF,Villarreal,23,1986,6,1,142,1.6,0,0,0,0,0,1,0
390,José Ortiz Bernal,es ESP,"FW,MF",Almería,32,1977,15,0,252,2.8,0,2,0,0,0,0,0
391,Osmar,es ESP,"DF,MF",Racing Sant,22,1988,4,2,258,2.9,0,0,0,0,0,0,0
392,Dani Osvaldo,it ITA,FW,Espanyol,24,1986,24,22,"1,741",19.3,13,4,11,2,2,4,1
393,Quincy Owusu-Abeyie,gh GHA,"FW,MF",Málaga,24,1986,25,15,"1,477",16.4,2,3,2,0,0,1,0
394,Mesut Özil,de GER,MF,Real Madrid,21,1988,36,30,"2,523",28,6,16,6,0,0,2,0
395,Juan Pablo Colinas,es ESP,GK,Sporting Gijón,31,1978,25,24,"2,183",24.3,0,0,0,0,0,3,0
396,Manuel Pablo,es ESP,DF,La Coruña,34,1976,30,30,"2,639",29.3,0,1,0,0,0,2,0
397,Miguel Pallardó,es ESP,MF,Levante,23,1986,27,21,"1,814",20.2,0,0,0,0,0,6,0
398,Andrés Palop,es ESP,GK,Sevilla,36,1973,19,19,"1,632",18.1,0,0,0,0,0,2,1
399,Noé Pamarot,fr FRA,DF,Hércules,31,1979,29,28,"2,540",28.2,0,0,0,0,0,8,0
400,Walter Pandiani,uy URU,FW,Osasuna,34,1976,21,13,"1,285",14.3,3,0,3,0,0,4,0
401,Javier Paredes,es ESP,DF,Zaragoza,28,1982,19,16,"1,578",17.5,0,1,0,0,0,8,0
402,Daniel Parejo,es ESP,MF,Getafe,21,1989,36,28,"2,457",27.3,3,5,3,0,0,8,0
403,Abraham Paz,es ESP,DF,Hércules,31,1979,29,29,"2,422",26.9,2,0,2,0,0,7,0
404,Pedro,es ESP,"FW,MF",Barcelona,23,1987,33,24,"2,126",23.6,13,9,13,0,0,2,0
405,Hernán Pellerano,ar ARG,DF,Almería,26,1984,8,7,611,6.8,0,0,0,0,0,2,0
406,Paco Peña,es ESP,DF,Hércules,32,1978,28,28,"2,467",27.4,0,0,0,0,0,8,0
407,Pepe,pt POR,"DF,MF",Real Madrid,27,1983,26,25,"2,224",24.7,1,0,1,0,0,7,1
408,Michael Pereira,fr FRA,"FW,MF",Mallorca,22,1987,35,24,"2,312",25.7,5,4,5,0,0,5,0
409,Iñigo Pérez,es ESP,MF,Athletic Club,22,1988,3,0,57,0.6,1,0,1,0,0,0,0
410,Marco Pérez,co COL,"FW,MF",Zaragoza,19,1990,16,3,579,6.4,1,0,1,0,0,0,0
411,Rubén Pérez,es ESP,MF,La Coruña,21,1989,32,31,"2,742",30.5,0,1,0,0,0,12,0
412,Diego Perotti,ar ARG,"FW,MF",Sevilla,22,1988,31,27,"2,317",25.7,3,7,3,0,0,5,0
413,Pablo Piatti,ar ARG,"FW,MF",Almería,21,1989,35,34,"2,929",32.5,8,4,8,0,0,7,0
414,Tomás Pina Isla,es ESP,MF,Mallorca,22,1987,9,1,169,1.9,0,0,0,0,0,0,0
415,Pablo Pinillos Caro,es ESP,DF,Racing Sant,36,1974,20,19,"1,638",18.2,2,2,1,1,2,5,0
416,Ádám Pintér,hu HUN,"DF,MF",Zaragoza,22,1988,9,4,373,4.1,0,0,0,0,0,3,1
417,Pablo Pintos,uy URU,DF,Getafe,23,1987,6,4,428,4.8,0,0,0,0,0,2,0
418,Gerard Piqué,es ESP,DF,Barcelona,23,1987,31,29,"2,649",29.4,3,1,3,0,0,10,1
419,Waldo Ponce,cl CHI,DF,Racing Sant,27,1982,2,2,180,2,0,0,0,0,0,0,0
420,Leonardo Ponzio,ar ARG,MF,Zaragoza,28,1982,32,30,"2,567",28.5,2,2,2,0,0,13,2
421,Cristian Portilla,es ESP,MF,Sporting Gijón,21,1988,1,0,2,0,0,0,0,0,0,0,0
422,Francisco Portillo,es ESP,MF,Málaga,20,1990,17,7,766,8.5,0,1,0,0,0,0,0
423,Javier Portillo,es ESP,FW,Hércules,28,1982,26,11,"1,155",12.8,1,0,1,0,0,1,0
424,Javi Poves,es ESP,DF,Sporting Gijón,23,1986,1,0,12,0.1,0,,0,0,,0,0
425,Xabi Prieto,es ESP,MF,Real Sociedad,26,1983,37,36,"3,235",35.9,7,9,3,4,4,6,0
426,Cristian Pulhac,ro ROU,DF,Hércules,25,1984,9,9,759,8.4,0,0,0,0,0,4,1
427,Jorge Pulido,es ESP,DF,Atlético Madrid,19,1991,2,2,180,2,0,0,0,0,0,2,0
428,Francisco Puñal,es ESP,MF,Osasuna,34,1975,33,32,"2,825",31.4,0,3,0,0,0,16,0
429,Carles Puyol,es ESP,DF,Barcelona,32,1978,17,17,"1,381",15.3,1,0,1,0,0,3,0
430,Rafa,es ESP,"DF,MF",Getafe,25,1985,19,17,"1,542",17.1,0,0,0,0,0,8,1
431,Ivan Rakitic,hr CRO,MF,Sevilla,22,1988,13,13,"1,091",12.1,5,1,5,0,0,1,0
432,Iván Ramis,es ESP,DF,Mallorca,25,1984,33,33,"2,917",32.4,3,0,2,1,2,6,0
433,Edu Ramos,es ESP,MF,Málaga,18,1992,5,1,106,1.2,0,0,0,0,0,1,0
434,Sergio Ramos,es ESP,DF,Real Madrid,24,1986,31,30,"2,703",30,3,2,2,1,1,11,1
435,Edson Ratinho,br BRA,"DF,MF",Mallorca,24,1986,7,7,573,6.4,0,0,0,0,0,3,0
436,Recio,es ESP,MF,Málaga,19,1991,23,18,"1,624",18,2,1,2,0,0,3,0
437,Manolo Reina,es ESP,GK,Levante,25,1985,18,18,"1,620",18,0,0,0,0,0,3,0
438,Renato,br BRA,MF,Sevilla,31,1979,24,13,"1,277",14.2,2,2,2,0,0,1,0
439,Ricardo,es ESP,GK,Osasuna,38,1971,38,38,"3,420",38,0,0,0,0,0,2,0
440,Baltasar Rigo,es ESP,DF,Almería,25,1985,1,1,90,1,0,0,0,0,0,0,0
441,Riki,es ESP,FW,La Coruña,29,1980,19,8,850,9.4,3,3,2,1,1,2,0
442,Pedro Ríos,es ESP,MF,Getafe,28,1981,31,27,"2,218",24.6,7,3,7,0,0,5,0
443,Diego Rivas,es ESP,MF,Real Sociedad,30,1980,32,31,"2,564",28.5,2,0,2,0,0,9,0
444,Alberto Rivera,es ESP,MF,Sporting Gijón,32,1978,30,30,"2,545",28.3,0,2,0,0,0,5,0
445,Sergi Roberto,es ESP,"DF,MF",Barcelona,18,1992,1,1,90,1,0,,0,0,,0,0
446,Miquel Robusté,es ESP,DF,Levante,25,1985,7,4,424,4.7,0,0,0,0,0,3,0
447,David Rochela,es ESP,DF,La Coruña,20,1990,2,2,146,1.6,0,0,0,0,0,0,0
448,Héctor Rodas,es ESP,DF,Levante,22,1988,5,5,408,4.5,0,0,0,0,0,2,0
449,Rodri,es ESP,FW,Sevilla,20,1990,5,2,224,2.5,0,0,0,0,0,2,0
450,Rodri,es ESP,DF,Hércules,25,1984,13,10,"1,043",11.6,0,0,0,0,0,5,0
451,Gonzalo Rodríguez,ar ARG,DF,Villarreal,26,1984,23,20,"1,810",20.1,1,0,1,0,0,5,1
452,Juan Rodríguez,es ESP,MF,La Coruña,28,1982,31,29,"2,563",28.5,1,2,1,0,0,9,1
453,Raúl Rodríguez,es ESP,DF,Espanyol,22,1987,10,8,754,8.4,0,0,0,0,0,2,0
454,Vicente Rodríguez,es ESP,"FW,MF",Valencia,29,1981,14,5,569,6.3,1,0,1,0,0,1,0
455,Romaric,ci CIV,MF,Sevilla,27,1983,26,19,"1,557",17.3,1,4,1,0,0,5,0
456,Oriol Romeu,es ESP,MF,Barcelona,18,1991,1,0,10,0.1,0,0,0,0,0,0,0
457,Cristiano Ronaldo,pt POR,"FW,MF",Real Madrid,25,1985,34,32,"2,914",32.4,40,9,32,8,8,2,0
458,Salomón Rondón,ve VEN,FW,Málaga,20,1989,30,28,"2,417",26.9,14,2,14,0,0,2,0
459,Hélder Rosário,pt POR,DF,Málaga,30,1980,3,3,245,2.7,0,0,0,0,0,1,1
460,Markus Rosenberg,se SWE,FW,Racing Sant,27,1982,33,29,"2,391",26.6,9,0,9,0,1,9,1
461,Giuseppe Rossi,it ITA,FW,Villarreal,23,1987,36,35,"2,999",33.3,18,4,14,4,4,6,0
462,Rubén,es ESP,DF,Mallorca,28,1982,12,7,729,8.1,0,0,0,0,0,1,0
463,Rubén,es ESP,GK,Málaga,26,1984,7,7,630,7,0,0,0,0,0,1,0
464,Marco Ruben,ar ARG,FW,Villarreal,23,1986,30,12,"1,300",14.4,5,2,5,0,0,4,0
465,Francisco Rufete,es ESP,MF,Hércules,33,1976,14,3,523,5.8,0,0,0,0,0,1,0
466,Víctor Ruiz,es ESP,"DF,MF",Espanyol,21,1989,15,15,"1,350",15,0,0,0,0,0,5,0
467,Rúper,es ESP,MF,Osasuna,23,1987,4,0,85,0.9,0,0,0,0,0,0,0
468,Simão Sabrosa,pt POR,MF,Atlético Madrid,30,1979,16,15,"1,301",14.5,4,5,3,1,1,3,0
469,Mikel San José,es ESP,"DF,MF",Athletic Club,21,1989,31,30,"2,674",29.7,2,0,0,2,3,10,1
470,César Sánchez,es ESP,GK,Valencia,38,1971,15,15,"1,265",14.1,0,0,0,0,0,5,0
471,Isaías Sánchez,es ESP,MF,Espanyol,23,1987,4,0,87,1,0,0,0,0,0,2,0
472,Sergio Sánchez,es ESP,DF,Sevilla,24,1986,7,6,560,6.2,0,0,0,0,0,3,0
473,Víctor Sánchez,es ESP,"DF,MF",Getafe,22,1987,29,21,"1,909",21.2,1,3,1,0,0,10,0
474,José Sand,ar ARG,FW,La Coruña,30,1980,5,2,209,2.3,0,0,0,0,0,2,0
475,Gastón Sangoy,ar ARG,"FW,MF",Sporting Gijón,25,1984,19,14,"1,073",11.9,2,1,2,0,0,4,0
476,Oier Sanjurjo,es ESP,"DF,MF",Osasuna,24,1986,3,2,209,2.3,0,0,0,0,0,2,0
477,Adrián Sardinero,es ESP,"FW,MF",Getafe,19,1990,11,4,469,5.2,1,0,1,0,0,0,0
478,Jeffrey Sarpong,nl NED,MF,Real Sociedad,21,1988,16,1,348,3.9,1,0,1,0,0,1,0
479,Mohamed Sarr,sn SEN,"DF,MF",Hércules,26,1983,2,2,180,2,0,0,0,0,0,1,0
480,Rafel Sastre,es ESP,DF,Sporting Gijón,34,1975,8,7,580,6.4,0,1,0,0,0,3,1
481,Saúl,es ESP,MF,La Coruña,25,1985,13,8,634,7,0,1,0,0,0,1,0
482,Marcos Senna,es ESP,MF,Villarreal,34,1976,20,15,"1,225",13.6,1,0,1,0,0,2,0
483,Diego Seoane,es ESP,DF,La Coruña,22,1988,11,8,839,9.3,0,0,0,0,0,2,0
484,Sergio,es ESP,DF,Osasuna,33,1977,22,22,"1,934",21.5,2,2,2,0,0,6,2
485,Sergio,es ESP,MF,Levante,33,1976,14,9,905,10.1,2,1,2,0,0,1,0
486,Óscar Serrano,es ESP,MF,Racing Sant,28,1981,4,0,57,0.6,1,0,1,0,0,1,0
487,Masoud Shojaei,ir IRN,MF,Osasuna,26,1984,18,14,"1,198",13.3,2,4,2,0,0,1,0
488,Marcelo Silva,uy URU,DF,Almería,21,1989,21,21,"1,840",20.4,1,1,1,0,0,3,0
489,Paulo da Silva,py PAR,DF,Zaragoza,30,1980,13,10,953,10.6,0,0,0,0,0,1,0
490,Sandro Silva,br BRA,MF,Málaga,26,1984,24,12,"1,240",13.8,0,1,0,0,0,8,0
491,Wellington Silva,br BRA,"FW,MF",Levante,17,1993,1,0,3,0,0,0,0,0,0,0,0
492,Florent Sinama Pongolle,fr FRA,FW,Zaragoza,25,1984,24,15,"1,263",14,4,1,4,0,0,4,0
493,Enrique Sola,es ESP,FW,Osasuna,24,1986,16,12,"1,063",11.8,7,0,7,0,0,4,0
494,Roberto Soldado,es ESP,FW,Valencia,25,1985,34,26,"2,410",26.8,18,4,17,1,1,8,0
495,Bruno Soriano,es ESP,MF,Villarreal,26,1984,37,36,"3,276",36.4,0,1,0,0,0,9,0
