,,,,,,,Playing Time,,,,Performance,,,,,,
248,Aridane Hernández,gq EQG,DF,Osasuna,32,1989,15,12,"1,159",12.9,0,0,0,0,0,1,0
249,Luis Hernández,es ESP,DF,Cádiz,32,1989,16,15,"1,366",15.2,0,0,0,0,0,5,0
250,Mario Hernández,es ESP,"DF,FW",Rayo Vallecano,22,1999,9,5,395,4.4,1,0,1,0,0,3,0
251,Héctor Herrera,mx MEX,MF,Atlético Madrid,31,1990,21,8,859,9.5,0,0,0,0,0,4,0
252,Sergio Herrera,es ESP,GK,Osasuna,28,1993,36,36,"3,240",36,0,0,0,0,0,3,0
253,Yangel Herrera,ve VEN,MF,Espanyol,23,1998,23,19,"1,645",18.3,1,1,1,0,0,7,1
254,Matthew Hoppe,us USA,FW,Mallorca,20,2001,5,1,131,1.5,0,1,0,0,0,0,0
255,Robert Ibáñez,es ESP,MF,Osasuna,28,1993,4,1,93,1,0,0,0,0,0,0,0
256,Vicente Iborra,es ESP,MF,Villarreal,33,1988,20,12,"1,034",11.5,0,1,0,0,0,4,0
257,Oussama Idrissi,ma MAR,"FW,MF",Sevilla,25,1996,5,2,127,1.4,0,0,0,0,0,1,0
258,Oussama Idrissi,ma MAR,MF,Cádiz,25,1996,12,11,902,10,1,1,1,0,0,2,0
259,Iglesias,es ESP,DF,Getafe,23,1998,20,7,719,8,0,1,0,0,0,1,0
260,Borja Iglesias,es ESP,FW,Betis,28,1993,33,18,"1,573",17.5,10,0,7,3,3,4,0
261,Asier Illarramendi,es ESP,MF,Real Sociedad,31,1990,8,6,374,4.2,0,0,0,0,0,1,0
262,Nikita Iosifov,ru RUS,MF,Villarreal,20,2001,1,0,1,0,0,0,0,0,0,0,0
263,Alexander Isak,se SWE,FW,Real Sociedad,21,1999,32,26,"2,140",23.8,6,2,4,2,3,6,0
264,Isco,es ESP,"MF,FW",Real Madrid,29,1992,14,3,331,3.7,1,0,1,0,0,1,0
265,Nicolas Jackson,sn SEN,FW,Villarreal,20,2001,9,0,165,1.8,0,0,0,0,0,1,0
266,Jakub Jankto,cz CZE,"DF,MF",Getafe,25,1996,14,6,587,6.5,0,2,0,0,0,1,1
267,Adnan Januzaj,be BEL,"FW,MF",Real Sociedad,26,1995,33,17,"1,625",18.1,3,0,1,2,2,5,0
268,Jason,es ESP,"MF,FW",Alavés,27,1994,14,10,678,7.5,0,1,0,0,0,1,0
269,Jason,es ESP,"MF,DF",Valencia,27,1994,5,1,75,0.8,0,0,0,0,0,2,0
270,Luis Javier Suárez,co COL,FW,Granada,23,1997,37,34,"2,844",31.6,8,4,8,0,1,6,0
271,Álvaro Jiménez,es ESP,"MF,FW",Cádiz,26,1995,9,1,234,2.6,0,0,0,0,0,0,0
272,Joaquín,es ESP,"FW,MF",Betis,40,1981,21,2,471,5.2,0,1,0,0,0,0,0
273,Jofre,es ESP,"MF,DF",Espanyol,20,2001,3,0,20,0.2,0,1,0,0,0,0,0
274,Frenkie de Jong,nl NED,MF,Barcelona,24,1997,32,30,"2,476",27.5,3,3,3,0,0,7,1
275,Luuk de Jong,nl NED,FW,Barcelona,30,1990,21,6,654,7.3,6,0,6,0,0,1,0
276,Jens Jønsson,dk DEN,MF,Cádiz,28,1993,22,17,"1,303",14.5,0,1,0,0,0,3,0
277,Joan Jordán,es ESP,MF,Sevilla,27,1994,36,31,"2,514",27.9,0,1,0,0,0,9,0
278,Josan,es ESP,"DF,MF",Elche,31,1989,31,10,"1,211",13.5,2,3,2,0,0,2,0
279,Willian José,br BRA,FW,Betis,29,1991,32,19,"1,604",17.8,9,4,6,3,3,2,0
280,Joselu,es ESP,FW,Alavés,31,1990,37,35,"3,122",34.7,14,4,8,6,7,0,0
281,Josema,es ESP,DF,Elche,25,1996,6,1,183,2,0,0,0,0,0,0,0
282,Luka Jovic,rs SRB,FW,Real Madrid,23,1997,15,1,369,4.1,1,3,1,0,0,1,0
283,Miguel Juan Llambrich,es ESP,DF,Espanyol,25,1996,2,1,70,0.8,0,0,0,0,0,0,0
284,José Juan Macías,mx MEX,"FW,MF",Getafe,21,1999,7,2,201,2.2,0,0,0,0,0,1,0
285,Juanmi,es ESP,FW,Betis,28,1993,33,26,"2,131",23.7,16,4,16,0,0,5,0
286,Lago Junior,ci CIV,"FW,MF",Mallorca,30,1990,6,1,177,2,0,0,0,0,0,0,0
287,Vinicius Júnior,br BRA,FW,Real Madrid,21,2000,35,30,"2,690",29.9,17,10,17,0,0,6,0
288,Jutglà,es ESP,FW,Barcelona,22,1999,6,4,301,3.3,1,0,1,0,0,1,0
289,Lee Kangin,kr KOR,"MF,FW",Mallorca,20,2001,30,15,"1,411",15.7,1,2,1,0,0,4,1
290,Kike,es ESP,FW,Osasuna,31,1989,33,18,"1,862",20.7,5,1,4,1,1,2,0
291,Koba Koindredi,fr FRA,MF,Valencia,19,2001,10,1,181,2,0,0,0,0,0,1,0
292,Koke,es ESP,MF,Atlético Madrid,29,1992,31,29,"2,508",27.9,1,2,1,0,0,6,0
293,Luca Koleosho,ca CAN,FW,Espanyol,16,2004,1,0,1,0,0,0,0,0,0,0,0
294,Geoffrey Kondogbia,cf CTA,"MF,DF",Atlético Madrid,28,1993,28,21,"1,882",20.9,1,2,1,0,0,13,2
295,Jules Koundé,fr FRA,DF,Sevilla,22,1998,32,31,"2,736",30.4,2,1,2,0,0,2,2
296,Toni Kroos,de GER,MF,Real Madrid,31,1990,28,25,"2,103",23.4,1,3,1,0,0,4,0
297,Takefusa Kubo,jp JPN,"FW,MF",Mallorca,20,2001,28,17,"1,605",17.8,1,0,1,0,0,4,0
298,Víctor Laguardia,es ESP,DF,Alavés,31,1989,34,34,"3,042",33.8,3,2,3,0,0,9,0
299,Diego Lainez,mx MEX,FW,Betis,21,2000,7,1,140,1.6,0,0,0,0,0,0,0
300,Érik Lamela,ar ARG,FW,Sevilla,29,1992,20,10,"1,015",11.3,5,2,5,0,0,5,0
301,Latasa,es ESP,FW,Real Madrid,20,2001,1,0,9,0.1,0,0,0,0,0,0,0
302,Toni Lato,es ESP,"DF,MF",Valencia,23,1997,11,7,590,6.6,0,1,0,0,0,5,0
303,Robin Le Normand,fr FRA,DF,Real Sociedad,24,1996,37,37,"3,330",37,1,1,1,0,0,6,0
304,Jeremías Ledesma,ar ARG,GK,Cádiz,28,1993,38,38,"3,420",38,0,0,0,0,0,4,0
305,Wu Lei,cn CHN,"FW,MF",Espanyol,29,1991,23,4,474,5.3,1,0,1,0,0,0,0
306,Florian Lejeune,fr FRA,DF,Alavés,30,1991,30,30,"2,699",30,0,0,0,0,0,9,1
307,Iñigo Lekue,es ESP,DF,Athletic Club,28,1993,25,22,"1,925",21.4,0,2,0,0,0,3,0
308,Thomas Lemar,fr FRA,MF,Atlético Madrid,25,1995,24,17,"1,440",16,4,5,4,0,0,2,0
309,Ruben Lendinez,es ESP,DF,Valencia,18,2003,4,1,137,1.5,0,0,0,0,0,2,0
310,Clément Lenglet,fr FRA,DF,Barcelona,26,1995,21,7,826,9.2,0,1,0,0,0,4,0
311,Javier Llabrés,,"FW,MF",Mallorca,,,5,1,132,1.5,0,0,0,0,0,0,0
312,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,26,1995,29,29,"2,447",27.2,0,2,0,0,0,5,0
313,Giovani Lo Celso,ar ARG,"MF,FW",Villarreal,25,1996,16,11,994,11,1,1,1,0,0,3,0
314,Julen Lobete,es ESP,"FW,MF",Real Sociedad,20,2000,13,2,284,3.2,2,0,2,0,0,0,0
315,Renan Lodi,br BRA,DF,Atlético Madrid,23,1998,29,13,"1,181",13.1,2,2,2,0,0,4,0
316,David López,es ESP,"MF,DF",Espanyol,31,1989,18,8,743,8.3,0,0,0,0,0,1,0
317,Diego López,es ESP,GK,Espanyol,39,1981,36,36,"3,177",35.3,0,0,0,0,0,4,0
318,Javi López,es ESP,DF,Alavés,19,2002,9,4,462,5.1,0,0,0,0,0,2,0
319,Unai López,es ESP,MF,Rayo Vallecano,25,1995,27,13,"1,160",12.9,0,0,0,0,0,5,0
320,Anthony Lozano,hn HON,"FW,MF",Cádiz,28,1993,31,21,"1,672",18.6,7,2,7,0,0,8,0
321,Florentino Luís,pt POR,MF,Getafe,21,1999,22,9,992,11,0,1,0,0,0,2,0
322,José Luis Gayà,es ESP,DF,Valencia,26,1995,24,22,"1,871",20.8,2,4,2,0,0,8,2
323,José Luis Morales,es ESP,"FW,MF",Levante,34,1987,35,31,"2,719",30.2,13,7,10,3,5,7,0
324,Luismi,es ESP,FW,Sevilla,20,2001,2,0,13,0.1,0,0,0,0,0,0,0
325,Andriy Lunin,ua UKR,GK,Real Madrid,22,1999,2,2,180,2,0,0,0,0,0,0,0
326,Darwin Machís,ve VEN,"MF,FW",Granada,28,1993,25,16,"1,376",15.3,4,2,4,0,0,2,0
327,Pablo Maffeo,es ESP,DF,Mallorca,24,1997,35,35,"2,945",32.7,1,4,1,0,0,10,0
328,Nemanja Maksimovi?,rs SRB,MF,Getafe,26,1995,35,34,"2,936",32.6,1,2,1,0,0,5,0
329,Hugo Mallo,es ESP,DF,Celta Vigo,30,1991,21,21,"1,826",20.3,1,1,1,0,0,5,2
330,Mickael Malsa,mq MTQ,MF,Levante,25,1995,26,11,"1,143",12.7,1,2,1,0,0,7,0
331,Giorgi Mamardashvili,ge GEO,GK,Valencia,20,2000,18,18,"1,620",18,0,0,0,0,0,2,0
332,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,27,1994,17,15,"1,298",14.4,0,0,0,0,0,5,0
333,Aïssa Mandi,dz ALG,DF,Villarreal,29,1991,17,14,"1,375",15.3,1,0,1,0,0,3,0
334,Maranhão,br BRA,"FW,MF",Valencia,24,1996,29,8,973,10.8,1,3,1,0,0,3,0
335,Nikola Maraš,rs SRB,DF,Rayo Vallecano,25,1995,16,11,"1,044",11.6,0,0,0,0,0,4,0
336,Marcelo,br BRA,DF,Real Madrid,33,1988,12,5,525,5.8,0,2,0,0,0,0,0
337,Iván Marcone,ar ARG,MF,Elche,31,1990,20,10,809,9,0,0,0,0,0,5,0
338,Óscar de Marcos,es ESP,DF,Athletic Club,32,1989,22,19,"1,679",18.7,1,2,1,0,0,5,0
339,José Mari,es ESP,MF,Cádiz,33,1987,11,4,386,4.3,0,0,0,0,0,3,1
340,José María Giménez,uy URU,DF,Atlético Madrid,26,1995,24,24,"2,042",22.7,1,1,1,0,0,7,0
341,Mariano,do DOM,FW,Real Madrid,27,1993,9,3,342,3.8,1,1,1,0,0,2,0
342,Mika Màrmol,es ESP,DF,Barcelona,20,2001,1,0,1,0,0,0,0,0,0,0,0
343,Roger Martí,es ESP,FW,Levante,30,1991,29,25,"2,115",23.5,7,3,6,1,3,8,0
344,Anthony Martial,fr FRA,"FW,MF",Sevilla,25,1995,9,7,490,5.4,0,1,0,0,0,1,0
345,Martín,es ESP,MF,Cádiz,22,1999,6,1,115,1.3,0,0,0,0,0,1,0
346,Ander Martin,es ESP,"FW,MF",Real Sociedad,20,2000,5,1,88,1,0,0,0,0,0,0,0
347,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,22,1999,7,1,186,2.1,0,0,0,0,0,0,0
348,Carlos Martín,es ESP,DF,Atlético Madrid,19,2002,1,0,6,0.1,0,0,0,0,0,1,0
349,Iván Martín,es ESP,MF,Alavés,22,1999,6,2,166,1.8,0,0,0,0,0,0,0
350,Iñigo Martínez,es ESP,DF,Athletic Club,30,1991,27,26,"2,341",26,3,0,3,0,0,9,2
351,Javi Martínez,es ESP,MF,Osasuna,21,1999,26,9,879,9.8,1,1,1,0,0,1,0
352,Pablo Martínez,es ESP,MF,Levante,23,1998,13,7,656,7.3,0,1,0,0,0,2,0
353,Omar Mascarell,es ESP,MF,Elche,28,1993,32,30,"2,493",27.7,0,0,0,0,0,6,0
354,Jaime Mata,es ESP,FW,Getafe,32,1988,22,4,672,7.5,1,0,1,0,0,7,0
355,Luís Maximiano,pt POR,GK,Granada,22,1999,35,35,"3,136",34.8,0,0,0,0,0,2,0
356,Borja Mayoral,es ESP,FW,Getafe,24,1997,18,11,"1,044",11.6,6,1,5,1,1,3,0
357,Jordi Mboula,es ESP,FW,Mallorca,22,1999,11,5,434,4.8,0,0,0,0,0,2,0
358,Óscar Melendo,es ESP,"MF,FW",Espanyol,23,1997,21,14,990,11,0,0,0,0,0,0,0
359,Gonzalo Melero,es ESP,MF,Levante,27,1994,29,20,"1,692",18.8,7,2,5,2,2,5,0
360,Tomás Mendes,es ESP,MF,Alavés,16,2004,1,0,9,0.1,0,0,0,0,0,0,0
361,Brais Méndez,es ESP,MF,Celta Vigo,24,1997,37,36,"3,021",33.6,4,5,4,0,0,8,0
362,Édgar Méndez,es ESP,"FW,MF",Alavés,31,1990,32,17,"1,614",17.9,1,1,1,0,0,6,0
363,Ferland Mendy,fr FRA,DF,Real Madrid,26,1995,22,20,"1,734",19.3,2,1,2,0,0,4,0
364,Fran Mérida,es ESP,MF,Espanyol,31,1990,10,3,266,3,0,0,0,0,0,2,1
365,Mikel Merino,es ESP,MF,Real Sociedad,25,1996,34,33,"2,890",32.1,3,2,3,0,0,8,0
366,Martín Merquelanz,es ESP,FW,Rayo Vallecano,26,1995,4,3,173,1.9,0,0,0,0,0,0,0
367,Matt Miazga,us USA,DF,Alavés,26,1995,11,9,833,9.3,0,0,0,0,0,2,0
368,Miguel,es ESP,"FW,MF",Alavés,21,1999,22,10,829,9.2,1,1,1,0,0,2,0
369,Éder Militão,br BRA,DF,Real Madrid,23,1998,34,34,"3,031",33.7,1,2,1,0,0,5,0
370,Luis Milla,es ESP,MF,Granada,26,1994,34,33,"2,773",30.8,3,3,0,3,3,4,0
371,Pere Milla,es ESP,"FW,MF",Elche,28,1992,32,17,"1,644",18.3,8,3,8,0,0,4,0
372,Santi Mina,es ESP,FW,Celta Vigo,25,1995,33,30,"2,367",26.3,7,3,7,0,1,4,0
373,Óscar Mingueza,es ESP,DF,Barcelona,22,1999,19,9,894,9.9,0,1,0,0,0,2,0
374,Rafa Mir,es ESP,FW,Sevilla,24,1997,34,18,"1,808",20.1,10,0,10,0,0,6,0
375,Jorge Miramón,es ESP,DF,Levante,32,1989,29,22,"1,977",22,1,0,1,0,0,5,0
376,Juan Miranda,es ESP,DF,Betis,21,2000,13,9,783,8.7,0,2,0,0,0,3,0
377,Stefan Mitrovi?,rs SRB,DF,Getafe,31,1990,32,31,"2,667",29.6,1,0,1,0,0,8,1
378,Luka Modric,hr CRO,MF,Real Madrid,35,1985,28,25,"2,032",22.6,2,8,1,1,1,4,0
379,Johan Mojica,co COL,DF,Elche,28,1992,33,32,"2,855",31.7,2,5,2,0,0,4,1
380,Jorge Molina,es ESP,FW,Granada,39,1982,35,19,"1,966",21.8,10,5,10,0,1,2,0
381,Jon Moncayola,es ESP,MF,Osasuna,23,1998,36,33,"2,915",32.4,2,3,2,0,0,2,0
382,Monchu,es ESP,MF,Granada,21,1999,14,7,668,7.4,0,0,0,0,0,3,1
383,Gonzalo Montiel,ar ARG,DF,Sevilla,24,1997,18,15,"1,066",11.8,1,2,1,0,0,7,0
384,Ángel Montoro,es ESP,MF,Granada,33,1988,24,13,"1,331",14.8,1,1,1,0,0,5,0
385,Martín Montoya,es ESP,DF,Betis,30,1991,6,6,518,5.8,0,1,0,0,0,2,0
386,Jon Morcillo,es ESP,MF,Athletic Club,22,1998,7,0,54,0.6,0,0,0,0,0,2,0
387,Alberto Moreno,es ESP,"MF,DF",Villarreal,29,1992,24,13,"1,223",13.6,3,2,3,0,0,3,0
388,Álex Moreno,es ESP,DF,Betis,28,1993,30,28,"2,404",26.7,5,3,5,0,0,3,1
389,Gerard Moreno,es ESP,FW,Villarreal,29,1992,17,14,"1,191",13.2,9,3,8,1,2,2,0
390,Tete Morente,es ESP,"MF,FW",Elche,24,1996,32,18,"1,632",18.1,3,3,3,0,0,4,0
391,Ilaix Moriba,gn GUI,MF,Valencia,18,2003,14,9,818,9.1,0,0,0,0,0,9,1
392,Manu Morlanes,es ESP,MF,Espanyol,22,1999,27,11,"1,144",12.7,2,0,2,0,0,6,1
393,Loren Morón,es ESP,"FW,MF",Espanyol,27,1993,21,4,563,6.3,1,0,1,0,0,0,0
394,Loren Morón,es ESP,FW,Betis,27,1993,1,0,4,0,0,0,0,0,0,0,0
395,Cristhian Mosquera,co COL,DF,Valencia,17,2004,6,3,212,2.4,0,0,0,0,0,1,0
396,Toni Moya,es ESP,MF,Alavés,23,1998,28,17,"1,386",15.4,0,1,0,0,0,2,0
397,Iker Muniain,es ESP,MF,Athletic Club,28,1992,35,34,"2,785",30.9,4,10,3,1,3,3,0
398,Aihen Muñoz,es ESP,DF,Real Sociedad,23,1997,20,15,"1,342",14.9,0,0,0,0,0,4,1
399,Jeison Murillo,co COL,DF,Celta Vigo,29,1992,19,12,"1,117",12.4,0,0,0,0,0,5,1
400,Vedat Muriqi,xk KVX,FW,Mallorca,27,1994,16,16,"1,438",16,5,3,3,2,2,6,0
401,Yunus Musah,us USA,"MF,FW",Valencia,18,2002,29,13,"1,259",14,1,0,1,0,0,5,0
402,Shkodran Mustafi,de GER,DF,Levante,29,1992,11,8,658,7.3,1,0,1,0,0,1,0
403,Nacho,es ESP,DF,Real Madrid,31,1990,28,17,"1,555",17.3,3,0,3,0,0,7,0
404,Roberto Navarro,es ESP,"MF,FW",Real Sociedad,19,2002,6,3,199,2.2,0,0,0,0,0,0,0
405,Ximo Navarro,es ESP,DF,Alavés,31,1990,18,16,"1,347",15,0,0,0,0,0,4,1
406,Jesús Navas,es ESP,DF,Sevilla,35,1985,25,19,"1,786",19.8,0,3,0,0,0,4,0
407,Loum Ndiaye,sn SEN,MF,Alavés,24,1996,32,26,"2,312",25.7,2,0,2,0,0,10,0
408,Álvaro Negredo,es ESP,FW,Cádiz,35,1985,34,24,"2,157",24,7,2,5,2,3,3,0
409,Neto,br BRA,GK,Barcelona,32,1989,3,3,270,3,0,0,0,0,0,0,0
410,Carlos Neva,es ESP,DF,Granada,25,1996,26,24,"2,108",23.4,0,0,0,0,0,1,0
411,Saúl Ñíguez,es ESP,"DF,MF",Atlético Madrid,26,1994,3,2,201,2.2,0,1,0,0,0,0,0
412,Fernando Niño,es ESP,FW,Mallorca,20,2000,23,9,884,9.8,2,0,2,0,0,2,0
413,Peru Nolaskoain,es ESP,DF,Athletic Club,22,1998,1,0,1,0,0,0,0,0,0,0,0
414,Nolito,es ESP,MF,Celta Vigo,34,1986,32,15,"1,384",15.4,2,0,2,0,0,2,0
415,Randy Ntekja,fr FRA,"FW,MF",Rayo Vallecano,23,1997,34,16,"1,462",16.2,3,0,3,0,0,2,0
416,Unai Núñez,es ESP,DF,Athletic Club,24,1997,9,7,622,6.9,0,0,0,0,0,2,0
417,Allan Nyom,cm CMR,DF,Getafe,33,1988,5,3,244,2.7,0,0,0,0,0,1,0
418,Jan Oblak,si SVN,GK,Atlético Madrid,28,1993,38,38,"3,420",38,0,0,0,0,0,2,0
419,Lucas Ocampos,ar ARG,FW,Sevilla,27,1994,30,23,"2,125",23.6,6,4,6,0,0,7,0
420,Lucas Olaza,uy URU,DF,Elche,27,1994,5,3,295,3.3,1,0,1,0,0,1,0
421,Oier Olazábal,es ESP,GK,Espanyol,31,1989,2,1,135,1.5,0,0,0,0,0,0,0
422,Brian Oliván,es ESP,DF,Mallorca,27,1994,28,24,"2,189",24.3,1,0,1,0,1,7,0
423,Mathías Olivera,uy URU,DF,Getafe,23,1997,32,32,"2,803",31.1,1,3,1,0,0,10,0
424,Javier Ontiveros,es ESP,"MF,FW",Osasuna,23,1997,3,0,39,0.4,0,0,0,0,0,0,0
425,Pedro Ortiz,es ESP,MF,Sevilla,20,2000,1,0,7,0.1,0,0,0,0,0,0,0
426,Milutin Osmaji?,me MNE,"FW,MF",Cádiz,22,1999,10,2,257,2.9,0,0,0,0,0,0,0
427,Jesús Owono,gq EQG,GK,Alavés,20,2001,1,1,90,1,0,0,0,0,0,0,0
428,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,24,1997,22,19,"1,671",18.6,9,3,5,4,5,0,1
429,Fernando Pacheco,es ESP,GK,Alavés,29,1992,34,34,"3,053",33.9,0,0,0,0,0,1,0
430,Jon Pacheco,es ESP,DF,Real Sociedad,20,2001,10,4,381,4.2,0,0,0,0,0,1,0
431,Helibelton Palacios,co COL,DF,Elche,28,1993,26,22,"1,931",21.5,0,0,0,0,0,6,0
432,Isaac Palazón Camacho,es ESP,"FW,MF",Rayo Vallecano,26,1994,34,27,"2,288",25.4,2,4,2,0,0,7,0
433,Daniel Parejo,es ESP,MF,Villarreal,32,1989,33,32,"2,704",30,2,10,1,1,1,3,0
434,Raúl Parra,es ESP,DF,Cádiz,21,1999,2,1,88,1,0,0,0,0,0,0,0
435,Javier Pastore,ar ARG,"MF,FW",Elche,32,1989,13,6,525,5.8,0,0,0,0,0,2,1
436,Gabriel Paulista,br BRA,DF,Valencia,30,1990,19,19,"1,592",17.7,2,1,2,0,0,2,0
437,Alfonso Pedraza,es ESP,DF,Villarreal,25,1996,28,19,"1,701",18.9,4,4,4,0,0,2,0
438,Pedri,es ESP,MF,Barcelona,18,2002,12,10,885,9.8,3,1,3,0,0,0,0
439,Pedrosa,es ESP,DF,Espanyol,23,1998,31,31,"2,720",30.2,1,1,1,0,0,8,0
440,Facundo Pellistri,uy URU,"MF,FW",Alavés,19,2001,21,6,672,7.5,0,0,0,0,0,0,0
441,Rubén Peña,es ESP,"MF,FW",Villarreal,30,1991,7,1,132,1.5,0,0,0,0,0,1,0
442,Alberto Perea,es ESP,MF,Cádiz,30,1990,18,8,777,8.6,0,1,0,0,0,2,0
443,Victor Perea,es ESP,DF,Espanyol,21,2000,1,0,4,0,0,0,0,0,0,0,0
444,Iñigo Pérez,es ESP,MF,Osasuna,33,1988,10,4,338,3.8,1,0,1,0,0,0,0
445,Juan Pérez,es ESP,GK,Osasuna,25,1996,2,2,180,2,0,0,0,0,0,0,0
446,Kike Pérez,es ESP,"FW,MF",Elche,24,1997,12,5,519,5.8,2,0,2,0,0,1,0
447,Lucas Pérez,es ESP,FW,Elche,32,1988,18,16,"1,266",14.1,2,1,2,0,0,0,0
448,Lucas Pérez,es ESP,"FW,MF",Cádiz,32,1988,15,11,"1,060",11.8,3,2,3,0,0,1,0
449,Njegoš Petrovi?,rs SRB,MF,Granada,22,1999,15,10,918,10.2,0,1,0,0,0,5,0
450,Alex Petxa,es ESP,"DF,MF",Athletic Club,24,1997,17,1,412,4.6,0,0,0,0,0,4,0
451,Germán Pezzella,ar ARG,DF,Betis,30,1991,23,22,"1,988",22.1,1,0,1,0,0,5,1
452,Pablo Piatti,ar ARG,"MF,FW",Elche,32,1989,10,3,312,3.5,0,0,0,0,0,0,0
453,Cristiano Piccini,it ITA,DF,Valencia,28,1992,6,3,322,3.6,1,0,1,0,0,1,0
454,Tomás Pina Isla,es ESP,MF,Alavés,33,1987,29,16,"1,444",16,0,0,0,0,0,4,0
455,Orbelín Pineda,mx MEX,"MF,FW",Celta Vigo,25,1996,7,0,99,1.1,0,0,0,0,0,0,0
456,Yeremi Pino,es ESP,"MF,FW",Villarreal,18,2002,31,21,"1,678",18.6,6,4,6,0,0,2,0
457,Gerard Piqué,es ESP,DF,Barcelona,34,1987,27,25,"2,092",23.2,1,0,1,0,0,10,1
458,Ezequiel Ponce,ar ARG,FW,Elche,24,1997,13,5,667,7.4,1,0,1,0,0,1,1
459,Pere Pons,es ESP,MF,Alavés,28,1993,27,17,"1,366",15.2,1,0,1,0,0,2,0
460,Portu,es ESP,"FW,MF",Real Sociedad,29,1992,37,17,"1,590",17.7,1,2,0,1,1,5,0
461,Sergio Postigo,es ESP,DF,Levante,32,1988,13,10,848,9.4,0,0,0,0,0,3,0
462,Darío Poveda,es ESP,"FW,MF",Getafe,24,1997,15,3,380,4.2,1,0,1,0,0,0,0
463,José Pozo,es ESP,MF,Rayo Vallecano,25,1996,5,0,72,0.8,0,0,0,0,0,0,0
464,Abdón Prats,es ESP,FW,Mallorca,28,1992,23,6,641,7.1,3,0,3,0,0,3,0
465,Alejandro Primo,es ESP,GK,Levante,17,2004,1,1,90,1,0,0,0,0,0,0,0
466,Javi Puado,es ESP,"FW,MF",Espanyol,23,1998,30,26,"2,245",24.9,4,1,4,0,0,5,0
467,Pubill,es ESP,DF,Levante,18,2003,11,5,512,5.7,0,1,0,0,0,1,0
468,Antonio Puertas,es ESP,"MF,FW",Granada,29,1992,33,25,"2,261",25.1,6,1,6,0,0,4,0
469,Riqui Puig,es ESP,MF,Barcelona,21,1999,15,2,487,5.4,1,0,1,0,0,0,0
470,Yacine Qasmi,ma MAR,MF,Rayo Vallecano,30,1991,1,0,4,0,0,0,0,0,0,0,0
471,Quini,es ESP,DF,Granada,31,1989,32,27,"2,304",25.6,0,1,0,0,0,11,0
472,Dani Raba,es ESP,"MF,FW",Villarreal,25,1995,7,0,89,1,0,0,0,0,0,1,0
473,Dani Raba,es ESP,"MF,FW",Granada,25,1995,2,0,26,0.3,0,0,0,0,0,0,0
474,Uros Racic,rs SRB,MF,Valencia,23,1998,28,13,"1,206",13.4,0,0,0,0,0,3,1
475,Nemanja Radoja,rs SRB,MF,Levante,28,1993,19,17,"1,214",13.5,0,0,0,0,0,3,0
476,Rafinha,br BRA,"MF,FW",Real Sociedad,28,1993,17,13,"1,050",11.7,1,0,1,0,0,3,0
477,Antonio Raillo,es ESP,DF,Mallorca,29,1991,17,17,"1,530",17,2,0,2,0,0,8,0
478,Ivan Rakitic,hr CRO,MF,Sevilla,33,1988,35,26,"2,182",24.2,4,6,3,1,2,5,0
479,Jonás Ramalho,es ESP,DF,Osasuna,28,1993,3,3,243,2.7,0,0,0,0,0,0,0
480,Sandro Ramírez,es ESP,FW,Getafe,26,1995,29,19,"1,462",16.2,3,0,3,0,0,7,0
481,Raúl,es ESP,FW,Betis,20,2000,1,0,1,0,0,0,0,0,0,0,0
482,Lluís Recasens,es ESP,DF,Espanyol,19,2002,1,0,45,0.5,0,0,0,0,0,0,0
483,Manolo Reina,es ESP,GK,Mallorca,36,1985,21,21,"1,890",21,0,0,0,0,0,5,1
484,Karim Rekik,nl NED,DF,Sevilla,26,1994,18,11,"1,098",12.2,0,2,0,0,0,2,0
485,Álex Remiro,es ESP,GK,Real Sociedad,26,1995,35,35,"3,150",35,0,0,0,0,0,1,0
486,Nico Ribaudo,es ESP,"MF,FW",Espanyol,20,2001,31,7,"1,116",12.4,2,0,2,0,0,5,1
487,Diego Rico,es ESP,DF,Real Sociedad,28,1993,21,19,"1,644",18.3,0,0,0,0,0,4,0
488,Sergio Rico,es ESP,GK,Mallorca,27,1993,14,14,"1,260",14,0,0,0,0,0,0,0
489,Luis Rioja,es ESP,"FW,MF",Alavés,27,1993,37,36,"3,111",34.6,1,3,1,0,0,3,0
490,Rober,es ESP,DF,Levante,26,1995,27,21,"2,010",22.3,1,0,1,0,0,5,1
491,Sergi Roberto,es ESP,"MF,DF",Barcelona,29,1992,9,4,400,4.4,2,1,2,0,0,1,0
492,Rubén Rochina,es ESP,"MF,FW",Granada,30,1991,15,8,743,8.3,1,3,1,0,0,3,0
493,Enzo Roco,cl CHI,DF,Elche,28,1992,30,29,"2,552",28.4,1,0,1,0,0,10,0
494,Rodrigo,es ESP,FW,Betis,21,2000,21,10,881,9.8,1,2,1,0,0,1,0
495,Kévin Rodrigues,pt POR,"DF,FW",Rayo Vallecano,27,1994,13,5,435,4.8,0,0,0,0,0,0,0
496,Ángel Rodríguez,es ESP,FW,Mallorca,34,1987,29,19,"1,544",17.2,3,2,3,0,0,4,0
497,Óscar Rodríguez Arnaiz,es ESP,"FW,MF",Sevilla,23,1998,11,4,417,4.6,0,0,0,0,0,1,0
