,,,,,,,,,Standard,,,,,,,,Performance,
251,Ander Iturraspe,es ESP,MF,Athletic Club,22,1989,30.2,1,,2,,,0.07,,0.5,,0,0
252,Franco Jara,ar ARG,FW,Granada,23,1988,22.8,3,,15,,,0.66,,0.2,,0,0
253,JesÈ,es ESP,"FW,MF",Real Madrid,18,1993,0.1,0,,0,,,0,,,,0,0
254,JoaquÌn,es ESP,"FW,MF",M·laga,30,1981,18.7,2,,16,,,0.86,,0.13,,0,0
255,Jonas,br BRA,FW,Valencia,27,1984,23.3,10,,35,,,1.5,,0.26,,1,1
256,Rafa Jord‡,es ESP,FW,Levante,27,1984,0.3,0,,0,,,0,,,,0,0
257,Jordi,es ESP,DF,Rayo Vallecano,24,1987,17,0,,0,,,0,,,,0,0
258,Joselu,es ESP,FW,Villarreal,20,1991,3.7,0,,3,,,0.81,,0,,0,0
259,Juanfran,es ESP,DF,Levante,35,1976,28.9,0,,2,,,0.07,,0,,0,0
260,Juanfran,es ESP,"DF,MF",AtlÈtico Madrid,26,1985,22.9,0,,3,,,0.13,,0,,0,0
261,Juankar,es ESP,"DF,FW",Zaragoza,21,1990,11.2,3,,8,,,0.72,,0.38,,0,0
262,Juanlu,es ESP,MF,Levante,31,1980,11.9,6,,11,,,0.92,,0.55,,0,0
263,Juanma,es ESP,MF,Betis,30,1981,8.7,0,,1,,,0.12,,0,,0,0
264,Juanmi,es ESP,"FW,MF",M·laga,18,1993,2.4,1,,2,,,0.83,,0.5,,0,0
265,EfraÌn Ju·rez,mx MEX,"DF,MF",Zaragoza,23,1988,14.5,1,,2,,,0.14,,0.5,,0,0
266,Kak·,br BRA,"FW,MF",Real Madrid,29,1982,15.3,5,,14,,,0.91,,0.36,,0,0
267,Carlos Kameni,cm CMR,GK,M·laga,27,1984,8.5,0,,0,,,0,,,,0,0
268,FrÈdÈric KanoutÈ,ml MLI,FW,Sevilla,33,1977,14.3,4,,12,,,0.84,,0.33,,0,0
269,Seydou Keita,ml MLI,MF,Barcelona,31,1980,15,3,,7,,,0.47,,0.43,,0,0
270,Kevin,es ESP,DF,Mallorca,21,1989,0.3,0,,0,,,0,,,,0,0
271,Sami Khedira,de GER,MF,Real Madrid,24,1987,21,2,,8,,,0.38,,0.25,,0,0
272,Koke,es ESP,FW,Rayo Vallecano,28,1983,1.6,1,,2,,,1.23,,0,,1,1
273,Koke,es ESP,MF,AtlÈtico Madrid,19,1992,12,2,,7,,,0.58,,0.29,,0,0
274,Arouna KonÈ,ci CIV,FW,Levante,27,1983,32.5,15,,44,,,1.36,,0.34,,0,0
275,Mamadou KonÈ,ci CIV,FW,Racing Sant,19,1991,4.4,0,,3,,,0.68,,0,,0,0
276,Alberto de la Bella,es ESP,DF,Real Sociedad,25,1985,20.2,0,,1,,,0.05,,0,,0,0
277,Mikel Labaka,es ESP,DF,Rayo Vallecano,30,1980,10.9,1,,3,,,0.28,,0.33,,0,0
278,Mehdi Lacen,dz ALG,MF,Getafe,27,1984,26.9,1,,3,,,0.11,,0.33,,0,0
279,¡Ångel Lafita,es ESP,"FW,MF",Zaragoza,26,1984,30,2,,24,,,0.8,,0.08,,0,0
280,Roland Lamah,be BEL,"FW,MF",Osasuna,23,1987,21.9,1,,21,,,0.96,,0.05,,0,0
281,Maurizio Lanzaro,it ITA,DF,Zaragoza,29,1982,20.4,1,,3,,,0.15,,0.33,,0,0
282,Miguel de las Cuevas,es ESP,MF,Sporting GijÛn,25,1986,32.2,3,,13,,,0.4,,0.08,,2,2
283,Florian Lejeune,fr FRA,"DF,MF",Villarreal,20,1991,0.2,0,,0,,,0,,,,0,0
284,Dejan Leki?,rs SRB,FW,Osasuna,26,1985,8.8,4,,9,,,1.02,,0.44,,0,0
285,Ricardo LeÛn Brito,es ESP,MF,Sporting GijÛn,28,1983,1.8,0,,0,,,0,,,,0,0
286,Pedro LeÛn,es ESP,"FW,MF",Getafe,24,1986,6.8,2,,7,,,1.02,,0.29,,0,0
287,Fernando Llorente,es ESP,FW,Athletic Club,26,1985,24.8,17,,43,,,1.73,,0.4,,0,1
288,Joseba Llorente,es ESP,FW,Real Sociedad,31,1979,3.3,0,,4,,,1.22,,0,,0,0
289,Raoul LoÈ,cm CMR,MF,Osasuna,22,1989,5.7,0,,1,,,0.18,,0,,0,0
290,Lolo,es ESP,"DF,MF",Osasuna,26,1984,17.3,1,,4,,,0.23,,0.25,,0,0
291,Adri·n LÛpez,es ESP,FW,AtlÈtico Madrid,23,1988,27.8,7,,30,,,1.08,,0.23,,0,0
292,¡Ångel LÛpez,es ESP,"DF,MF",Villarreal,30,1981,15.2,1,,1,,,0.07,,1,,0,0
293,Antonio LÛpez,es ESP,"DF,MF",AtlÈtico Madrid,29,1981,1.8,0,,0,,,0,,,,0,0
294,David LÛpez,es ESP,MF,Athletic Club,28,1982,4.5,1,,5,,,1.1,,0,,1,1
295,Diego LÛpez,es ESP,GK,Villarreal,29,1981,36.2,0,,0,,,0,,,,0,0
296,¡çÒigo LÛpez,es ESP,DF,Granada,29,1982,27.3,4,,7,,,0.26,,0.57,,0,0
297,Javi LÛpez,es ESP,"DF,MF",Espanyol,25,1986,25.4,1,,4,,,0.16,,0.25,,0,0
298,Pedro LÛpez MuÒoz,es ESP,DF,Levante,27,1983,17.2,0,,0,,,0,,,,0,0
299,Alberto Lopo,es ESP,DF,Getafe,31,1980,14.2,0,,0,,,0,,,,0,0
300,Alberto Lora,es ESP,"DF,MF",Sporting GijÛn,24,1987,24.9,3,,7,,,0.28,,0.43,,0,0
301,Manuel Lucena,es ESP,DF,Granada,28,1982,2.1,0,,0,,,0,,,,0,0
302,Filipe LuÌs,br BRA,DF,AtlÈtico Madrid,25,1985,36,0,,6,,,0.17,,0,,0,0
303,JosÈ Luis MartÌ,es ESP,MF,Mallorca,36,1975,23.7,1,,4,,,0.17,,0.25,,0,0
304,Antonio Luna,es ESP,DF,Sevilla,20,1991,10.3,1,,3,,,0.29,,0.33,,0,0
305,Juli·n Luque Conde,es ESP,"FW,MF",Racing Sant,19,1992,6.5,0,,5,,,0.77,,0,,0,0
306,Hedwiges Maduro,nl NED,"DF,MF",Valencia,26,1985,4.4,0,,1,,,0.23,,0,,0,0
307,Diego Mainz,es ESP,DF,Granada,28,1982,19.8,1,,6,,,0.3,,0.17,,0,0
308,Pape Maly Diamanka,sn SEN,MF,Rayo Vallecano,21,1990,3.3,0,,0,,,0,,,,0,0
309,ManÈ,es ESP,"DF,MF",Getafe,29,1981,19.3,0,,1,,,0.05,,0,,0,0
310,JosÈ Manuel Casado,es ESP,DF,Rayo Vallecano,24,1986,30.8,0,,1,,,0.03,,0,,0,0
311,JosÈ Manuel Pinto,es ESP,GK,Barcelona,35,1975,3,0,,0,,,0,,,,0,0
312,Marcelo,br BRA,"DF,MF",Real Madrid,23,1988,30.2,3,,9,,,0.3,,0.33,,0,0
313,Carlos Marchena,es ESP,"DF,MF",Villarreal,32,1979,8.6,0,,1,,,0.12,,0,,0,0
314,Marcos,es ESP,DF,Osasuna,21,1989,0.4,0,,0,,,0,,,,0,0
315,NÈlson Marcos,pt POR,DF,Betis,28,1983,13.4,1,,2,,,0.15,,0.5,,0,0
316,”scar de Marcos,es ESP,"DF,FW",Athletic Club,22,1989,32.4,4,,15,,,0.46,,0.27,,0,0
317,Enzo Maresca,it ITA,MF,M·laga,31,1980,9.3,2,,6,,,0.65,,0.33,,0,0
318,Pablo MarÌ,es ESP,DF,Mallorca,17,1993,0.4,0,,0,,,0,,,,0,0
319,JosÈ MarÌa Movilla,es ESP,MF,Rayo Vallecano,36,1975,30.9,2,,15,,,0.48,,0.13,,0,0
320,McDonald Mariga,ke KEN,MF,Real Sociedad,24,1987,10.6,0,,1,,,0.09,,0,,0,0
321,Mario,es ESP,DF,Betis,29,1982,10,0,,1,,,0.1,,0,,0,0
322,Javi M·rquez,es ESP,MF,Espanyol,25,1986,6.5,0,,4,,,0.61,,0,,0,0
323,Roger MartÌ,es ESP,FW,Levante,20,1991,0.2,0,,0,,,0,,,,0,0
324,Pedro MartÌn,es ESP,FW,AtlÈtico Madrid,19,1992,0,0,,0,,,0,,,,0,0
325,¡Ålex MartÌnez,es ESP,"DF,MF",Betis,20,1990,1.3,0,,1,,,0.76,,0,,0,0
326,Carlos MartÌnez,es ESP,DF,Real Sociedad,25,1986,18.7,0,,1,,,0.05,,0,,0,0
327,Igor MartÌnez,es ESP,"FW,MF",Athletic Club,22,1989,0.4,0,,0,,,0,,,,0,0
328,IÒigo MartÌnez,es ESP,DF,Real Sociedad,20,1991,24.4,3,,6,,,0.25,,0.5,,0,0
329,Javi MartÌnez,es ESP,"DF,MF",Athletic Club,22,1988,28.4,4,,10,,,0.35,,0.4,,0,0
330,Javi MartÌnez,es ESP,FW,Racing Sant,21,1989,0.9,0,,0,,,0,,,,0,0
331,Carlos Martins,pt POR,MF,Granada,29,1982,22.3,3,,16,,,0.72,,0.19,,0,0
332,Alejandro Martinuccio,ar ARG,"FW,MF",Villarreal,23,1987,5.6,1,,3,,,0.53,,0.33,,0,0
333,Javier Mascherano,ar ARG,"DF,MF",Barcelona,27,1984,30.4,0,,1,,,0.03,,0,,0,0
334,Tsepo Masilela,za RSA,DF,Getafe,26,1985,11.2,0,,0,,,0,,,,0,0
335,David Mateos,es ESP,DF,Zaragoza,24,1987,12.1,0,,1,,,0.08,,0,,0,0
336,JÈrÈmy Mathieu,fr FRA,DF,Valencia,27,1983,26.1,0,,2,,,0.08,,0,,0,0
337,Joris Mathijsen,nl NED,DF,M·laga,31,1980,27.9,0,,4,,,0.14,,0,,0,0
338,Javier Matilla,es ESP,MF,Betis,22,1988,4.3,0,,1,,,0.23,,0,,0,0
339,Maxwell,br BRA,DF,Barcelona,29,1981,4.7,0,,1,,,0.21,,0,,0,0
340,Gary Medel,cl CHI,"DF,MF",Sevilla,23,1987,29.2,2,,5,,,0.17,,0.4,,0,0
341,Fernando Meira,pt POR,"DF,MF",Zaragoza,33,1978,11.1,0,,1,,,0.09,,0,,0,0
342,Tiago Mendes,pt POR,MF,AtlÈtico Madrid,30,1981,19,0,,6,,,0.32,,0,,0,0
343,Formose Mendy,gw GNB,MF,Sporting GijÛn,22,1989,6.5,0,,6,,,0.92,,0,,0,0
344,¡Ålex MenÈndez,es ESP,DF,Sporting GijÛn,20,1991,2,0,,0,,,0,,,,0,0
345,Fran MÈrida,es ESP,MF,AtlÈtico Madrid,21,1990,0.8,0,,2,,,2.37,,0,,0,0
346,Lionel Messi,ar ARG,"FW,MF",Barcelona,24,1987,36.3,50,,114,,,3.14,,0.35,,10,11
347,R˙ben Micael,pt POR,MF,Zaragoza,24,1986,23.8,0,,5,,,0.21,,0,,0,0
348,MÌchel,es ESP,MF,Getafe,25,1985,17.8,1,,3,,,0.17,,0.33,,0,0
349,MÌchel,es ESP,MF,Rayo Vallecano,35,1975,2.8,0,,1,,,0.36,,0,,0,0
350,Michu,es ESP,"FW,MF",Rayo Vallecano,25,1986,36.4,15,,50,,,1.37,,0.3,,0,0
351,Miku,ve VEN,FW,Getafe,25,1985,32.3,12,,27,,,0.84,,0.37,,2,2
352,Abraham Minero,es ESP,"DF,MF",Zaragoza,25,1986,15.8,1,,1,,,0.06,,1,,0,0
353,Miranda,br BRA,DF,AtlÈtico Madrid,26,1984,25.5,1,,2,,,0.08,,0.5,,0,0
354,Jorge Molina,es ESP,FW,Betis,29,1982,14.1,6,,19,,,1.35,,0.32,,0,0
355,Yohan Mollo,fr FRA,"FW,MF",Granada,22,1989,2.5,0,,1,,,0.4,,0,,0,0
356,Momo,es ESP,MF,Betis,29,1982,0.3,0,,0,,,0,,,,0,0
357,Nacho Monreal,es ESP,DF,M·laga,25,1986,28.5,0,,5,,,0.18,,0,,0,0
358,Miguel Monteiro,pt POR,DF,Valencia,31,1980,10.3,1,,2,,,0.2,,0.5,,0,0
359,Jefferson Montero,ec ECU,"FW,MF",Betis,21,1989,22.3,1,,13,,,0.58,,0.08,,0,0
360,MartÌn Montoya,es ESP,DF,Barcelona,20,1991,4.2,0,,0,,,0,,,,0,0
361,Luis Mor·n,es ESP,MF,Sporting GijÛn,24,1987,0.9,0,,0,,,0,,,,0,0
362,¡Ålvaro Morata,es ESP,FW,Real Madrid,18,1992,0.1,0,,1,,,9,,0,,0,0
363,Alberto Moreno,es ESP,"DF,MF",Sevilla,19,1992,0.1,0,,0,,,0,,,,0,0
364,HÈctor Moreno,mx MEX,DF,Espanyol,23,1988,35,3,,8,,,0.23,,0.38,,0,0
365,Iker Muniain,es ESP,"FW,MF",Athletic Club,18,1992,29.4,2,,21,,,0.71,,0.1,,0,0
366,Marc Muniesa,es ESP,"DF,MF",Barcelona,19,1992,0.1,0,,0,,,0,,,,0,0
367,Pedro Munitis,es ESP,FW,Racing Sant,36,1975,21.9,0,,4,,,0.18,,0,,0,0
368,Juan MuÒiz,es ESP,MF,Sporting GijÛn,19,1992,0.5,0,,0,,,0,,,,0,0
369,Gustavo Mun˙a,uy URU,GK,Levante,33,1978,37,0,,0,,,0,,,,0,0
370,Mateo Musacchio,ar ARG,DF,Villarreal,20,1990,29.4,0,,2,,,0.07,,0,,0,0
371,Nacho,es ESP,"DF,MF",Betis,31,1980,36.7,1,,2,,,0.05,,0.5,,0,0
372,Ariel Nahuelp·n,ar ARG,FW,Racing Sant,23,1987,5.2,2,,4,,,0.76,,0.5,,0,0
373,Nano,es ESP,DF,Levante,31,1980,16,2,,3,,,0.19,,0.67,,0,0
374,David Navarro,es ESP,DF,Levante,31,1980,3,0,,1,,,0.33,,0,,0,0
375,Fernando Navarro,es ESP,DF,Sevilla,29,1982,33.5,0,,0,,,0,,,,0,0
376,Jes˙s Navas,es ESP,"DF,MF",Sevilla,25,1985,37,5,,30,,,0.81,,0.17,,0,0
377,Keylor Navas,cr CRC,GK,Levante,24,1986,1,0,,0,,,0,,,,0,0
378,¡Ålvaro Negredo,es ESP,FW,Sevilla,25,1985,25.8,14,,41,,,1.59,,0.32,,1,3
379,Javad Nekounam,ir IRN,MF,Osasuna,30,1980,27.8,5,,16,,,0.57,,0.25,,1,1
380,Nilmar,br BRA,FW,Villarreal,27,1984,13.1,4,,19,,,1.45,,0.16,,1,1
381,Nino,es ESP,"FW,MF",Osasuna,31,1980,31,6,,27,,,0.87,,0.22,,0,0
382,Ruud van Nistelrooy,nl NED,FW,M·laga,35,1976,13,4,,18,,,1.39,,0.22,,0,0
383,Braulio NÛbrega,es ESP,FW,Zaragoza,25,1985,0.1,0,,0,,,0,,,,0,0
384,Nono,es ESP,MF,Betis,18,1993,1.1,0,,1,,,0.9,,0,,0,0
385,Nacho Novo,es ESP,FW,Sporting GijÛn,32,1979,5.8,3,,7,,,1.2,,0.43,,0,0
386,Emilio Nsue,gq EQG,"DF,FW",Mallorca,21,1989,22,3,,17,,,0.77,,0.18,,0,0
387,JosÈ Nunes,pt POR,DF,Mallorca,34,1977,11,2,,3,,,0.27,,0.67,,0,0
388,Aitor N˙Òez,es ESP,DF,Rayo Vallecano,23,1987,0.7,0,,0,,,0,,,,0,0
389,Allan Nyom,cm CMR,"DF,MF",Granada,23,1988,31.3,0,,6,,,0.19,,0,,0,0
390,Ivan Obradovic,rs SRB,DF,Zaragoza,23,1988,13,0,,1,,,0.08,,0,,0,0
391,Marvin Ogunjimi,be BEL,FW,Mallorca,23,1987,2.4,0,,1,,,0.41,,0,,0,0
392,Weligton Oliveira,br BRA,DF,M·laga,31,1979,19,1,,4,,,0.21,,0.25,,0,0
393,Manuel Onwu,es ESP,FW,Osasuna,23,1988,1.6,0,,1,,,0.63,,0,,0,0
394,Pedro Orfila,es ESP,DF,Sporting GijÛn,23,1988,9.9,0,,0,,,0,,,,0,0
395,Edu Oriol,es ESP,"FW,MF",Zaragoza,24,1986,10.2,2,,6,,,0.59,,0.33,,0,0
396,Joan Oriol,es ESP,DF,Villarreal,24,1986,20.8,0,,0,,,0,,,,0,0
397,Jorge OrtÌ,es ESP,FW,Zaragoza,18,1993,2,0,,0,,,0,,,,0,0
398,Osmar,es ESP,"DF,MF",Racing Sant,23,1988,6.2,0,,0,,,0,,,,0,0
399,Mesut ÷zil,de GER,MF,Real Madrid,22,1988,28.4,4,,13,,,0.46,,0.31,,0,0
400,Juan Pablo Colinas,es ESP,GK,Sporting GijÛn,32,1978,37,0,,0,,,0,,,,0,0
401,Daniel Pacheco,es ESP,"FW,MF",Rayo Vallecano,20,1991,3.2,0,,2,,,0.63,,0,,0,0
402,Miguel PallardÛ,es ESP,MF,Levante,24,1986,1.3,0,,0,,,0,,,,0,0
403,AndrÈs Palop,es ESP,GK,Sevilla,37,1973,13,0,,0,,,0,,,,0,0
404,NoÈ Pamarot,fr FRA,DF,Granada,32,1979,1.5,0,,0,,,0,,,,0,0
405,Walter Pandiani,uy URU,FW,Espanyol,35,1976,3.2,3,,5,,,1.54,,0.6,,0,0
406,RubÈn Pardo,es ESP,MF,Real Sociedad,18,1992,4,1,,1,,,0.25,,1,,0,0
407,Javier Paredes,es ESP,DF,Zaragoza,29,1982,30.8,0,,3,,,0.1,,0,,0,0
408,Daniel Parejo,es ESP,MF,Valencia,22,1989,11.1,0,,1,,,0.09,,0,,0,0
409,Paul„o,br BRA,DF,Betis,29,1982,16.6,0,,1,,,0.06,,0,,0,0
410,Pedro,es ESP,"FW,MF",Barcelona,24,1987,18,5,,25,,,1.39,,0.2,,0,0
411,Pepe,pt POR,"DF,MF",Real Madrid,28,1983,28.3,1,,6,,,0.21,,0.17,,0,0
412,Alberto Perea,es ESP,"FW,MF",Rayo Vallecano,20,1990,0.1,0,,0,,,0,,,,0,0
413,Jonathan Pereira,es ESP,FW,Betis,24,1987,16.5,4,,16,,,0.97,,0.25,,0,0
414,Michael Pereira,fr FRA,"FW,MF",Mallorca,23,1987,24.5,2,,15,,,0.61,,0.13,,0,0
415,¡Ålex PÈrez,es ESP,DF,Getafe,19,1991,1.4,0,,0,,,0,,,,0,0
416,Hern·n PÈrez,py PAR,"FW,MF",Villarreal,22,1989,12.3,4,,10,,,0.81,,0.4,,0,0
417,IÒigo PÈrez,es ESP,MF,Athletic Club,23,1988,11,0,,5,,,0.45,,0,,0,0
418,RubÈn PÈrez,es ESP,MF,Getafe,22,1989,7.9,0,,1,,,0.13,,0,,0,0
419,Diego Perotti,ar ARG,"FW,MF",Sevilla,23,1988,11.1,0,,8,,,0.72,,0,,0,0
420,Pablo Piatti,ar ARG,"FW,MF",Valencia,22,1989,13.7,2,,8,,,0.58,,0.25,,0,0
421,JosÈ PicÛn,es ESP,DF,Racing Sant,23,1988,2.1,0,,0,,,0,,,,0,0
422,Tom·s Pina Isla,es ESP,MF,Mallorca,23,1987,24.1,1,,5,,,0.21,,0.2,,0,0
423,¡Åd·m PintÈr,hu HUN,"DF,MF",Zaragoza,23,1988,14,0,,4,,,0.29,,0,,0,0
424,Gerard PiquÈ,es ESP,DF,Barcelona,24,1987,16.4,2,,8,,,0.49,,0.25,,0,0
425,Piti,es ESP,"FW,MF",Rayo Vallecano,30,1981,26.2,3,,26,,,0.99,,0.08,,1,1
426,Pizzi,pt POR,"FW,MF",AtlÈtico Madrid,21,1989,2.7,1,,5,,,1.84,,0.2,,0,0
427,Leonardo Ponzio,ar ARG,MF,Zaragoza,29,1982,15.4,1,,6,,,0.39,,0,,1,1
428,Francisco Portillo,es ESP,MF,M·laga,21,1990,1.1,0,,0,,,0,,,,0,0
429,HÈlder Postiga,pt POR,FW,Zaragoza,28,1982,29.3,9,,39,,,1.33,,0.23,,0,0
430,Alejandro Pozuelo,es ESP,"FW,MF",Betis,19,1991,11.4,2,,3,,,0.26,,0.67,,0,0
431,AbdÛn Prats,es ESP,FW,Mallorca,18,1992,0.1,0,,0,,,0,,,,0,0
432,Xabi Prieto,es ESP,MF,Real Sociedad,27,1983,25.6,2,,8,,,0.31,,0.25,,0,0
433,Jorge Pulido,es ESP,DF,Rayo Vallecano,20,1991,12.5,0,,1,,,0.08,,0,,0,0
434,Francisco PuÒal,es ESP,MF,Osasuna,35,1975,33.9,0,,7,,,0.21,,0,,0,0
435,Carles Puyol,es ESP,DF,Barcelona,33,1978,21.2,3,,5,,,0.24,,0.6,,0,0
436,Paul Quaye,gh GHA,MF,Espanyol,15,1995,0.1,0,,0,,,0,,,,0,0
437,Rafa,es ESP,"DF,MF",Getafe,26,1985,8.9,0,,0,,,0,,,,0,0
438,Jukka Raitala,fi FIN,DF,Osasuna,22,1988,11.8,0,,1,,,0.08,,0,,0,0
439,Ivan Rakitic,hr CRO,MF,Sevilla,23,1988,21.4,0,,8,,,0.37,,0,,0,0
440,Jon·s Ramalho,es ESP,DF,Athletic Club,18,1993,0.6,0,,0,,,0,,,,0,0
441,Adil Rami,fr FRA,DF,Valencia,25,1985,33,2,,6,,,0.18,,0.33,,0,0
442,Iv·n Ramis,es ESP,DF,Mallorca,26,1984,33,2,,6,,,0.18,,0.33,,0,0
443,Sergio Ramos,es ESP,DF,Real Madrid,25,1986,33.9,3,,7,,,0.21,,0.43,,0,0
444,Recio,es ESP,MF,M·laga,20,1991,3.5,0,,1,,,0.28,,0,,0,0
445,Fran Rico,es ESP,MF,Granada,23,1987,13.4,2,,3,,,0.22,,0.67,,0,0
446,Mikel Rico,es ESP,MF,Granada,26,1984,33.7,3,,15,,,0.45,,0.2,,0,0
447,Asier Riesgo,es ESP,GK,Osasuna,27,1983,0.5,0,,0,,,0,,,,0,0
448,Pedro RÌos,es ESP,MF,Getafe,29,1981,15,2,,5,,,0.33,,0.4,,0,0
449,Alberto Rivera,es ESP,MF,Sporting GijÛn,33,1978,20.9,0,,1,,,0.05,,0,,0,0
450,Quique Rivero,es ESP,MF,Racing Sant,19,1992,4,0,,0,,,0,,,,0,0
451,Roberto,es ESP,GK,Granada,32,1979,22,0,,0,,,0,,,,0,0
452,Roberto,es ESP,GK,Zaragoza,25,1986,38,0,,0,,,0,,,,0,0
453,Sergi Roberto,es ESP,"DF,MF",Barcelona,19,1992,1,0,,0,,,0,,,,0,0
454,Joel Robles,es ESP,GK,Rayo Vallecano,21,1990,13,0,,0,,,0,,,,0,0
455,Gonzalo RodrÌguez,ar ARG,DF,Villarreal,27,1984,22.9,1,,2,,,0.09,,0.5,,0,0
456,Juan RodrÌguez,es ESP,MF,Getafe,29,1982,10.1,0,,1,,,0.1,,0,,0,0
457,Ra˙l RodrÌguez,es ESP,DF,Espanyol,23,1987,27,0,,3,,,0.11,,0,,0,0
458,Romaric,ci CIV,MF,Espanyol,28,1983,20.9,3,,21,,,1.01,,0.14,,0,0
459,Jaime Romero,es ESP,"FW,MF",Granada,21,1990,6.4,1,,8,,,1.25,,0.13,,0,0
460,Cristiano Ronaldo,pt POR,"FW,MF",Real Madrid,26,1985,37.2,46,,113,,,3.04,,0.3,,12,13
461,SalomÛn RondÛn,ve VEN,FW,M·laga,21,1989,27.5,11,,44,,,1.6,,0.25,,0,0
462,Giuseppe Rossi,it ITA,FW,Villarreal,24,1987,8.3,3,,15,,,1.81,,0.07,,2,3
463,RovÈrsio,br BRA,DF,Osasuna,27,1984,13.3,2,,3,,,0.23,,0.67,,0,0
464,RubÈn,es ESP,DF,Osasuna,29,1982,7.7,0,,2,,,0.26,,0,,0,0
465,RubÈn,es ESP,GK,M·laga,27,1984,2.8,0,,0,,,0,,,,0,0
466,Marco Ruben,ar ARG,FW,Villarreal,24,1986,25.2,9,,26,,,1.03,,0.31,,1,2
467,VÌctor Ruiz,es ESP,"DF,MF",Valencia,22,1989,21.8,0,,1,,,0.05,,0,,0,0
468,Nuri ?ahin,tr TUR,MF,Real Madrid,22,1988,1.4,0,,1,,,0.69,,0,,0,0
469,Samuel S·iz,es ESP,"FW,MF",Getafe,20,1991,0.2,0,,0,,,0,,,,0,0
470,Eduardo Salvio,ar ARG,"FW,MF",AtlÈtico Madrid,21,1990,18,3,,18,,,1,,0.17,,0,0
471,Jairo Samperio,es ESP,"FW,MF",Racing Sant,18,1993,13.9,2,,8,,,0.58,,0.25,,0,0
472,Mikel San JosÈ,es ESP,"DF,MF",Athletic Club,22,1989,18.2,2,,7,,,0.38,,0.29,,0,0
473,Alexis S·nchez,cl CHI,"FW,MF",Barcelona,22,1988,18.5,12,,27,,,1.46,,0.44,,0,0
474,CÈsar S·nchez,es ESP,GK,Villarreal,39,1971,1.8,0,,0,,,0,,,,0,0
475,Sergio S·nchez,es ESP,DF,M·laga,25,1986,15.7,0,,2,,,0.13,,0,,0,0
476,VÌctor S·nchez,es ESP,"DF,MF",Espanyol,23,1987,5.1,0,,0,,,0,,,,0,0
477,GastÛn Sangoy,ar ARG,"FW,MF",Sporting GijÛn,26,1984,8.6,4,,15,,,1.75,,0.2,,1,1
478,Roque Santa Cruz,py PAR,FW,Betis,29,1981,21.8,7,,19,,,0.87,,0.37,,0,0
479,Pablo Sarabia,es ESP,"FW,MF",Getafe,19,1992,10.2,0,,4,,,0.39,,0,,0,0
480,Jeffrey Sarpong,nl NED,MF,Real Sociedad,22,1988,1,0,,0,,,0,,,,0,0
481,Eneko Satr˙stegui,es ESP,DF,Osasuna,20,1990,8.6,0,,0,,,0,,,,0,0
482,Marcos Senna,es ESP,MF,Villarreal,35,1976,23.2,5,,17,,,0.73,,0.18,,2,3
483,Sergio,es ESP,MF,Betis,18,1992,1.3,0,,0,,,0,,,,0,0
484,Sergio,es ESP,DF,Osasuna,34,1977,18.8,1,,3,,,0.16,,0.33,,0,0
485,”scar Serrano,es ESP,MF,Levante,29,1981,2.6,0,,1,,,0.38,,0,,0,0
486,”scar Serrano,es ESP,MF,Racing Sant,29,1981,4.6,0,,1,,,0.22,,0,,0,0
487,Salva Sevilla,es ESP,MF,Betis,27,1984,16,2,,10,,,0.63,,0,,2,2
488,Paulo da Silva,py PAR,DF,Zaragoza,31,1980,27.3,1,,4,,,0.15,,0.25,,0,0
489,SÌlvio,pt POR,DF,AtlÈtico Madrid,23,1987,7.2,0,,0,,,0,,,,0,0
490,Guilherme Siqueira,br BRA,"DF,MF",Granada,25,1986,33.8,6,,10,,,0.3,,0.2,,4,4
491,Enrique Sola,es ESP,FW,Osasuna,25,1986,5.6,0,,2,,,0.36,,0,,0,0
492,Roberto Soldado,es ESP,FW,Valencia,26,1985,27.1,17,,38,,,1.4,,0.42,,1,1
493,Bruno Soriano,es ESP,MF,Villarreal,27,1984,37,3,,13,,,0.35,,0.23,,0,0
494,Daniel Sotres,es ESP,GK,Racing Sant,18,1993,1.5,0,,0,,,0,,,,0,0
495,Emir Spahi?,ba BIH,DF,Sevilla,30,1980,21.3,0,,3,,,0.14,,0,,0,0
496,Cristhian Stuani,uy URU,"FW,MF",Racing Sant,24,1986,24.1,9,,23,,,0.96,,0.22,,4,4
497,Dami·n Su·rez,uy URU,DF,Sporting GijÛn,23,1988,15.7,0,,0,,,0,,,,0,0
498,Mario Su·rez,es ESP,MF,AtlÈtico Madrid,24,1987,21.7,0,,5,,,0.23,,0,,0,0
499,RubÈn Su·rez,es ESP,MF,Levante,32,1979,11.1,8,,14,,,1.26,,0.29,,4,4
500,Markel Susaeta,es†ESP,"FW,MF",Athletic Club,23,1987,33,6,,26,,,0.79,,0.23,,0,0
501,NÈstor Susaeta,es†ESP,"FW,MF",Rayo Vallecano,26,1984,0.3,0,,0,,,0,,,,0,0
502,Ra˙l Tamudo,es†ESP,FW,Rayo Vallecano,33,1977,18,9,,29,,,1.61,,0.31,,0,1
503,Sergio Tejera,es†ESP,MF,Mallorca,21,1990,7.9,0,,6,,,0.76,,0,,0,0
504,Cristian Tello,es†ESP,"FW,MF",Barcelona,19,1991,5.1,3,,9,,,1.78,,0.33,,0,0
505,David Timor,es†ESP,"DF,MF",Osasuna,21,1989,9.3,0,,5,,,0.54,,0,,0,0
