Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee
3,Sun,9/2/2012,,Rayo Vallecano,0@0,Sevilla,,Estadio de Vallecas Teresa Rivero,Clos GÛmez
3,Sun,9/2/2012,,Athletic Club,2@0,Valladolid,,San MamÈs,Del Cerro Grande
3,Sun,9/2/2012,,Barcelona,1@0,Valencia,,Camp Nou,PÈrez Lasa
3,Sun,9/2/2012,,Levante,3@2,Espanyol,,Ciutat de Valencia,Teixeira Vitienes
4,Sat,9/15/2012,,Valencia,2@1,Celta Vigo,,Mestalla,Paradas Romero
4,Sat,9/15/2012,,Sevilla,1@0,Real Madrid,,RamÛn S·nchez Pizju·n,Undiano Mallenco
4,Sat,9/15/2012,,M·laga,3@1,Levante,,La Rosaleda,Velasco Carballo
4,Sat,9/15/2012,,Getafe,1@4,Barcelona,,Coliseum Alfonso PÈrez,Teixeira Vitienes
4,Sun,9/16/2012,,Osasuna,1@1,Mallorca,,Reyno de Navarra,Ayza G·mez
4,Sun,9/16/2012,,Espanyol,3@3,Athletic Club,,Cornell· - El Prat,PÈrez Montero
4,Sun,9/16/2012,,Real Sociedad,2@0,Zaragoza,,Anoeta,Iglesias Villanueva
4,Sun,9/16/2012,,Granada,1@1,La CoruÒa,,Nuevo Los C·rmenes,Gil Manzano
4,Sun,9/16/2012,,AtlÈtico Madrid,4@3,Rayo Vallecano,,Vicente CalderÛn,Estrada Fern·ndez
4,Mon,9/17/2012,,Valladolid,0@1,Betis,,JosÈ Zorrilla,Delgado Ferreiro
5,Sat,9/22/2012,,Barcelona,2@0,Granada,,Camp Nou,Del Cerro Grande
5,Sat,9/22/2012,,Zaragoza,3@1,Osasuna,,La Romareda,PÈrez Lasa
5,Sat,9/22/2012,,Betis,1@0,Espanyol,,Benito VillamarÌn,Clos GÛmez
5,Sat,9/22/2012,,Celta Vigo,2@1,Getafe,,BalaÌdos,Teixeira Vitienes
5,Sun,9/23/2012,,Mallorca,2@0,Valencia,,Son Moix,¡Ålvarez Izquierdo
5,Sun,9/23/2012,,Levante,2@1,Real Sociedad,,Ciutat de Valencia,Hern·ndez Hern·ndez
5,Sun,9/23/2012,,Athletic Club,0@0,M·laga,,San MamÈs,Mateu Lahoz
5,Sun,9/23/2012,,AtlÈtico Madrid,2@1,Valladolid,,Vicente CalderÛn,MuÒiz Fern·ndez
5,Mon,9/24/2012,,La CoruÒa,0@2,Sevilla,,Riazor,Gonz·lez Gonz·lez
5,Mon,9/24/2012,,Rayo Vallecano,0@2,Real Madrid,,Estadio de Vallecas Teresa Rivero,Fern·ndez Borbal·n
3,Wed,9/26/2012,,Betis,2@4,AtlÈtico Madrid,,Benito VillamarÌn,¡Ålvarez Izquierdo
6,Sat,9/29/2012,,Real Sociedad,2@0,Athletic Club,,Anoeta,Clos GÛmez
6,Sat,9/29/2012,,M·laga,4@0,Betis,,La Rosaleda,Estrada Fern·ndez
6,Sat,9/29/2012,,Sevilla,2@3,Barcelona,,RamÛn S·nchez Pizju·n,Mateu Lahoz
6,Sat,9/29/2012,,Valencia,2@0,Zaragoza,,Mestalla,PÈrez Montero
6,Sun,9/30/2012,,Osasuna,4@0,Levante,,Reyno de Navarra,¡Ålvarez Izquierdo
6,Sun,9/30/2012,,Valladolid,6@1,Rayo Vallecano,,JosÈ Zorrilla,Gil Manzano
6,Sun,9/30/2012,,Real Madrid,5@1,La CoruÒa,,Santiago BernabÈu,Ayza G·mez
6,Sun,9/30/2012,,Espanyol,0@1,AtlÈtico Madrid,,Cornell· - El Prat,Iglesias Villanueva
6,Sun,9/30/2012,,Granada,2@1,Celta Vigo,,Nuevo Los C·rmenes,Velasco Carballo
6,Mon,10/1/2012,,Getafe,1@0,Mallorca,,Coliseum Alfonso PÈrez,Paradas Romero
7,Fri,10/5/2012,,Celta Vigo,2@0,Sevilla,,BalaÌdos,Gil Manzano
7,Sat,10/6/2012,,Valladolid,1@1,Espanyol,,JosÈ Zorrilla,Fern·ndez Borbal·n
7,Sat,10/6/2012,,Betis,2@0,Real Sociedad,,Benito VillamarÌn,Teixeira Vitienes
7,Sat,10/6/2012,,Zaragoza,0@1,Getafe,,La Romareda,MuÒiz Fern·ndez
7,Sat,10/6/2012,,Rayo Vallecano,2@1,La CoruÒa,,Estadio de Vallecas Teresa Rivero,PÈrez Montero
7,Sun,10/7/2012,,Levante,1@0,Valencia,,Ciutat de Valencia,Del Cerro Grande
7,Sun,10/7/2012,,AtlÈtico Madrid,2@1,M·laga,,Vicente CalderÛn,PÈrez Lasa
7,Sun,10/7/2012,,Mallorca,1@2,Granada,,Son Moix,Hern·ndez Hern·ndez
7,Sun,10/7/2012,,Athletic Club,1@0,Osasuna,,San MamÈs,Gonz·lez Gonz·lez
7,Sun,10/7/2012,,Barcelona,2@2,Real Madrid,,Camp Nou,Delgado Ferreiro
8,Sat,10/20/2012,,Valencia,3@2,Athletic Club,,Mestalla,Undiano Mallenco
8,Sat,10/20/2012,,Real Madrid,2@0,Celta Vigo,,Santiago BernabÈu,Clos GÛmez
8,Sat,10/20/2012,,M·laga,2@1,Valladolid,,La Rosaleda,Iglesias Villanueva
8,Sat,10/20/2012,,La CoruÒa,4@5,Barcelona,,Riazor,Paradas Romero
8,Sun,10/21/2012,,Granada,1@2,Zaragoza,,Nuevo Los C·rmenes,Teixeira Vitienes
8,Sun,10/21/2012,,Getafe,0@1,Levante,,Coliseum Alfonso PÈrez,PÈrez Montero
8,Sun,10/21/2012,,Osasuna,0@0,Betis,,Reyno de Navarra,Velasco Carballo
8,Sun,10/21/2012,,Real Sociedad,0@1,AtlÈtico Madrid,,Anoeta,Ayza G·mez
8,Sun,10/21/2012,,Espanyol,3@2,Rayo Vallecano,,Cornell· - El Prat,Teixeira Vitienes
8,Mon,10/22/2012,,Sevilla,3@2,Mallorca,,RamÛn S·nchez Pizju·n,Estrada Fern·ndez
9,Sat,10/27/2012,,Betis,1@0,Valencia,,Benito VillamarÌn,Hern·ndez Hern·ndez
9,Sat,10/27/2012,,Celta Vigo,1@1,La CoruÒa,,BalaÌdos,Undiano Mallenco
9,Sat,10/27/2012,,Espanyol,0@0,M·laga,,Cornell· - El Prat,Delgado Ferreiro
9,Sat,10/27/2012,,Rayo Vallecano,0@5,Barcelona,,Estadio de Vallecas Teresa Rivero,PÈrez Lasa
9,Sun,10/28/2012,,AtlÈtico Madrid,3@1,Osasuna,,Vicente CalderÛn,Mateu Lahoz
9,Sun,10/28/2012,,Levante,3@1,Granada,,Ciutat de Valencia,Iglesias Villanueva
9,Sun,10/28/2012,,Zaragoza,2@1,Sevilla,,La Romareda,Del Cerro Grande
9,Sun,10/28/2012,,Mallorca,0@5,Real Madrid,,Son Moix,Gonz·lez Gonz·lez
9,Sun,10/28/2012,,Athletic Club,1@2,Getafe,,San MamÈs,Gil Manzano
9,Mon,10/29/2012,,Valladolid,2@2,Real Sociedad,,JosÈ Zorrilla,¡Ålvarez Izquierdo
10,Sat,11/3/2012,,M·laga,1@2,Rayo Vallecano,,La Rosaleda,Teixeira Vitienes
10,Sat,11/3/2012,,Real Madrid,4@0,Zaragoza,,Santiago BernabÈu,Estrada Fern·ndez
10,Sat,11/3/2012,,Valencia,2@0,AtlÈtico Madrid,,Mestalla,Teixeira Vitienes
10,Sat,11/3/2012,,Barcelona,3@1,Celta Vigo,,Camp Nou,Fern·ndez Borbal·n
10,Sun,11/4/2012,,Granada,1@2,Athletic Club,,Nuevo Los C·rmenes,MuÒiz Fern·ndez
10,Sun,11/4/2012,,Osasuna,0@1,Valladolid,,Reyno de Navarra,PÈrez Montero
10,Sun,11/4/2012,,La CoruÒa,1@0,Mallorca,,Riazor,Velasco Carballo
10,Sun,11/4/2012,,Real Sociedad,0@1,Espanyol,,Anoeta,Paradas Romero
10,Sun,11/4/2012,,Sevilla,0@0,Levante,,RamÛn S·nchez Pizju·n,Clos GÛmez
10,Mon,11/5/2012,,Getafe,2@4,Betis,,Coliseum Alfonso PÈrez,Ayza G·mez
11,Fri,11/9/2012,,Betis,1@2,Granada,,Benito VillamarÌn,Delgado Ferreiro
11,Sat,11/10/2012,,M·laga,1@2,Real Sociedad,,La Rosaleda,Undiano Mallenco
11,Sat,11/10/2012,,Espanyol,0@3,Osasuna,,Cornell· - El Prat,Gil Manzano
11,Sat,11/10/2012,,Rayo Vallecano,3@2,Celta Vigo,,Estadio de Vallecas Teresa Rivero,¡Ålvarez Izquierdo
11,Sat,11/10/2012,,Zaragoza,5@3,La CoruÒa,,La Romareda,Teixeira Vitienes
11,Sun,11/11/2012,,Levante,1@2,Real Madrid,,Ciutat de Valencia,MuÒiz Fern·ndez
11,Sun,11/11/2012,,AtlÈtico Madrid,2@0,Getafe,,Vicente CalderÛn,Paradas Romero
11,Sun,11/11/2012,,Mallorca,2@4,Barcelona,,Son Moix,Iglesias Villanueva
11,Sun,11/11/2012,,Athletic Club,2@1,Sevilla,,San MamÈs,Hern·ndez Hern·ndez
11,Sun,11/11/2012,,Valladolid,1@1,Valencia,,JosÈ Zorrilla,Velasco Carballo
12,Sat,11/17/2012,,Barcelona,3@1,Zaragoza,,Camp Nou,Ayza G·mez
12,Sat,11/17/2012,,Real Madrid,5@1,Athletic Club,,Santiago BernabÈu,Teixeira Vitienes
12,Sat,11/17/2012,,Valencia,2@1,Espanyol,,Mestalla,Del Cerro Grande
12,Sat,11/17/2012,,Osasuna,0@0,M·laga,,Reyno de Navarra,Estrada Fern·ndez
12,Sun,11/18/2012,,Getafe,2@1,Valladolid,,Coliseum Alfonso PÈrez,Clos GÛmez
12,Sun,11/18/2012,,Granada,0@1,AtlÈtico Madrid,,Nuevo Los C·rmenes,Gonz·lez Gonz·lez
12,Sun,11/18/2012,,Celta Vigo,1@1,Mallorca,,BalaÌdos,PÈrez Montero
12,Sun,11/18/2012,,Sevilla,5@1,Betis,,RamÛn S·nchez Pizju·n,Teixeira Vitienes
12,Sun,11/18/2012,,La CoruÒa,0@2,Levante,,Riazor,PÈrez Lasa
12,Mon,11/19/2012,,Real Sociedad,4@0,Rayo Vallecano,,Anoeta,Mateu Lahoz
13,Fri,11/23/2012,,Real Sociedad,0@0,Osasuna,,Anoeta,Velasco Carballo
13,Sat,11/24/2012,,M·laga,4@0,Valencia,,La Rosaleda,MuÒiz Fern·ndez
13,Sat,11/24/2012,,Betis,1@0,Real Madrid,,Benito VillamarÌn,Gil Manzano
13,Sat,11/24/2012,,Valladolid,1@0,Granada,,JosÈ Zorrilla,PÈrez Lasa
13,Sat,11/24/2012,,Rayo Vallecano,2@0,Mallorca,,Estadio de Vallecas Teresa Rivero,Teixeira Vitienes
13,Sun,11/25/2012,,Espanyol,0@2,Getafe,,Cornell· - El Prat,Hern·ndez Hern·ndez
13,Sun,11/25/2012,,Levante,0@4,Barcelona,,Ciutat de Valencia,PÈrez Montero
13,Sun,11/25/2012,,Athletic Club,1@1,La CoruÒa,,San MamÈs,¡Ålvarez Izquierdo
13,Sun,11/25/2012,,AtlÈtico Madrid,4@0,Sevilla,,Vicente CalderÛn,Iglesias Villanueva
13,Mon,11/26/2012,,Zaragoza,0@1,Celta Vigo,,La Romareda,Delgado Ferreiro
14,Fri,11/30/2012,,Osasuna,1@0,Rayo Vallecano,,Reyno de Navarra,Delgado Ferreiro
14,Sat,12/1/2012,,Real Madrid,2@0,AtlÈtico Madrid,,Santiago BernabÈu,Undiano Mallenco
14,Sat,12/1/2012,,Valencia,2@5,Real Sociedad,,Mestalla,Clos GÛmez
14,Sat,12/1/2012,,Barcelona,5@1,Athletic Club,,Camp Nou,Mateu Lahoz
14,Sat,12/1/2012,,Getafe,1@0,M·laga,,Coliseum Alfonso PÈrez,Gonz·lez Gonz·lez
14,Sun,12/2/2012,,La CoruÒa,2@3,Betis,,Riazor,Del Cerro Grande
14,Sun,12/2/2012,,Mallorca,1@1,Zaragoza,,Son Moix,PÈrez Lasa
14,Sun,12/2/2012,,Celta Vigo,1@1,Levante,,BalaÌdos,Estrada Fern·ndez
14,Sun,12/2/2012,,Granada,0@0,Espanyol,,Nuevo Los C·rmenes,Ayza G·mez
14,Mon,12/3/2012,,Sevilla,1@2,Valladolid,,RamÛn S·nchez Pizju·n,Teixeira Vitienes
15,Fri,12/7/2012,,Espanyol,2@2,Sevilla,,Cornell· - El Prat,MuÒiz Fern·ndez
15,Sat,12/8/2012,,Valladolid,2@3,Real Madrid,,JosÈ Zorrilla,PÈrez Montero
15,Sat,12/8/2012,,Real Sociedad,1@1,Getafe,,Anoeta,Estrada Fern·ndez
15,Sat,12/8/2012,,Osasuna,0@1,Valencia,,Reyno de Navarra,Iglesias Villanueva
15,Sat,12/8/2012,,M·laga,4@0,Granada,,La Rosaleda,Clos GÛmez
15,Sun,12/9/2012,,Betis,1@2,Barcelona,,Benito VillamarÌn,Velasco Carballo
15,Sun,12/9/2012,,Levante,4@0,Mallorca,,Ciutat de Valencia,Delgado Ferreiro
15,Sun,12/9/2012,,Athletic Club,1@0,Celta Vigo,,San MamÈs,Teixeira Vitienes
15,Sun,12/9/2012,,AtlÈtico Madrid,6@0,La CoruÒa,,Vicente CalderÛn,Hern·ndez Hern·ndez
15,Mon,12/10/2012,,Rayo Vallecano,0@2,Zaragoza,,Estadio de Vallecas Teresa Rivero,Undiano Mallenco
16,Sat,12/15/2012,,Getafe,1@1,Osasuna,,Coliseum Alfonso PÈrez,Teixeira Vitienes
16,Sat,12/15/2012,,Mallorca,0@1,Athletic Club,,Son Moix,Del Cerro Grande
16,Sat,12/15/2012,,Sevilla,0@2,M·laga,,RamÛn S·nchez Pizju·n,Ayza G·mez
16,Sat,12/15/2012,,Granada,0@0,Real Sociedad,,Nuevo Los C·rmenes,Teixeira Vitienes
16,Sun,12/16/2012,,Valencia,0@1,Rayo Vallecano,,Mestalla,¡Ålvarez Izquierdo
16,Sun,12/16/2012,,Barcelona,4@1,AtlÈtico Madrid,,Camp Nou,PÈrez Lasa
16,Sun,12/16/2012,,Real Madrid,2@2,Espanyol,,Santiago BernabÈu,Mateu Lahoz
16,Sun,12/16/2012,,Zaragoza,0@1,Levante,,La Romareda,Iglesias Villanueva
16,Mon,12/17/2012,,Celta Vigo,0@1,Betis,,BalaÌdos,Gonz·lez Gonz·lez
16,Mon,12/17/2012,,La CoruÒa,0@0,Valladolid,,Riazor,Gil Manzano
17,Thu,12/20/2012,,Espanyol,2@0,La CoruÒa,,Cornell· - El Prat,Velasco Carballo
17,Thu,12/20/2012,,Real Sociedad,2@1,Sevilla,,Anoeta,¡Ålvarez Izquierdo
17,Thu,12/20/2012,,Rayo Vallecano,3@0,Levante,,Estadio de Vallecas Teresa Rivero,Teixeira Vitienes
17,Fri,12/21/2012,,Valencia,4@2,Getafe,,Mestalla,Delgado Ferreiro
17,Fri,12/21/2012,,AtlÈtico Madrid,1@0,Celta Vigo,,Vicente CalderÛn,PÈrez Montero
17,Sat,12/22/2012,,Athletic Club,0@2,Zaragoza,,San MamÈs,Mateu Lahoz
17,Sat,12/22/2012,,Osasuna,1@2,Granada,,Reyno de Navarra,Gonz·lez Gonz·lez
17,Sat,12/22/2012,,Betis,1@2,Mallorca,,Benito VillamarÌn,Undiano Mallenco
17,Sat,12/22/2012,,M·laga,3@2,Real Madrid,,La Rosaleda,Hern·ndez Hern·ndez
17,Sat,12/22/2012,,Valladolid,1@3,Barcelona,,JosÈ Zorrilla,Clos GÛmez
18,Fri,1/4/2013,,Zaragoza,1@2,Betis,,La Romareda,Teixeira Vitienes
18,Sat,1/5/2013,,La CoruÒa,1@0,M·laga,,Riazor,Teixeira Vitienes
18,Sat,1/5/2013,,Levante,3@1,Athletic Club,,Ciutat de Valencia,Paradas Romero
18,Sat,1/5/2013,,Granada,1@2,Valencia,,Nuevo Los C·rmenes,Undiano Mallenco
18,Sat,1/5/2013,,Sevilla,1@0,Osasuna,,RamÛn S·nchez Pizju·n,Del Cerro Grande
18,Sun,1/6/2013,,Barcelona,4@0,Espanyol,,Camp Nou,Gil Manzano
18,Sun,1/6/2013,,Celta Vigo,3@1,Valladolid,,BalaÌdos,Velasco Carballo
18,Sun,1/6/2013,,Mallorca,1@1,AtlÈtico Madrid,,Son Moix,Mateu Lahoz
18,Sun,1/6/2013,,Real Madrid,4@3,Real Sociedad,,Santiago BernabÈu,Iglesias Villanueva
18,Mon,1/7/2013,,Rayo Vallecano,3@1,Getafe,,Estadio de Vallecas Teresa Rivero,Ayza G·mez
19,Fri,1/11/2013,,Athletic Club,1@2,Rayo Vallecano,,San MamÈs,PÈrez Montero
19,Sat,1/12/2013,,Valencia,2@0,Sevilla,,Mestalla,Estrada Fern·ndez
19,Sat,1/12/2013,,Valladolid,3@1,Mallorca,,JosÈ Zorrilla,Hern·ndez Hern·ndez
19,Sat,1/12/2013,,Osasuna,0@0,Real Madrid,,Reyno de Navarra,Clos GÛmez
19,Sat,1/12/2013,,Espanyol,1@0,Celta Vigo,,Cornell· - El Prat,PÈrez Lasa
19,Sun,1/13/2013,,Betis,2@0,Levante,,Benito VillamarÌn,MuÒiz Fern·ndez
19,Sun,1/13/2013,,AtlÈtico Madrid,2@0,Zaragoza,,Vicente CalderÛn,Gonz·lez Gonz·lez
19,Sun,1/13/2013,,Real Sociedad,1@1,La CoruÒa,,Anoeta,Del Cerro Grande
19,Sun,1/13/2013,,M·laga,1@3,Barcelona,,La Rosaleda,Delgado Ferreiro
19,Mon,1/14/2013,,Getafe,2@2,Granada,,Coliseum Alfonso PÈrez,¡Ålvarez Izquierdo
20,Fri,1/18/2013,,Espanyol,3@2,Mallorca,,Cornell· - El Prat,Clos GÛmez
20,Sat,1/19/2013,,Getafe,1@1,Sevilla,,Coliseum Alfonso PÈrez,Mateu Lahoz
20,Sat,1/19/2013,,Real Sociedad,3@2,Barcelona,,Anoeta,Undiano Mallenco
20,Sat,1/19/2013,,Granada,2@0,Rayo Vallecano,,Nuevo Los C·rmenes,Iglesias Villanueva
20,Sat,1/19/2013,,M·laga,1@1,Celta Vigo,,La Rosaleda,Estrada Fern·ndez
20,Sun,1/20/2013,,AtlÈtico Madrid,2@0,Levante,,Vicente CalderÛn,Delgado Ferreiro
20,Sun,1/20/2013,,Valencia,0@5,Real Madrid,,Mestalla,Teixeira Vitienes
20,Sun,1/20/2013,,Valladolid,2@0,Zaragoza,,JosÈ Zorrilla,Del Cerro Grande
20,Sun,1/20/2013,,Osasuna,2@1,La CoruÒa,,Reyno de Navarra,PÈrez Lasa
20,Mon,1/21/2013,,Betis,1@1,Athletic Club,,Benito VillamarÌn,Ayza G·mez
21,Sat,1/26/2013,,Celta Vigo,1@1,Real Sociedad,,BalaÌdos,Paradas Romero
21,Sat,1/26/2013,,Zaragoza,0@0,Espanyol,,La Romareda,PÈrez Montero
21,Sat,1/26/2013,,La CoruÒa,2@3,Valencia,,Riazor,Clos GÛmez
21,Sat,1/26/2013,,Levante,2@1,Valladolid,,Ciutat de Valencia,¡Ålvarez Izquierdo
21,Sun,1/27/2013,,Rayo Vallecano,3@0,Betis,,Estadio de Vallecas Teresa Rivero,Hern·ndez Hern·ndez
21,Sun,1/27/2013,,Athletic Club,3@0,AtlÈtico Madrid,,San MamÈs,MuÒiz Fern·ndez
21,Sun,1/27/2013,,Real Madrid,4@0,Getafe,,Santiago BernabÈu,Gonz·lez Gonz·lez
21,Sun,1/27/2013,,Mallorca,2@3,M·laga,,Son Moix,Velasco Carballo
21,Sun,1/27/2013,,Barcelona,5@1,Osasuna,,Camp Nou,Teixeira Vitienes
21,Mon,1/28/2013,,Sevilla,3@0,Granada,,RamÛn S·nchez Pizju·n,Gil Manzano
22,Fri,2/1/2013,,Valladolid,2@2,Athletic Club,,JosÈ Zorrilla,Estrada Fern·ndez
22,Sat,2/2/2013,,Getafe,3@1,La CoruÒa,,Coliseum Alfonso PÈrez,Paradas Romero
22,Sat,2/2/2013,,Espanyol,3@2,Levante,,Cornell· - El Prat,Del Cerro Grande
22,Sat,2/2/2013,,Osasuna,1@0,Celta Vigo,,Reyno de Navarra,Hern·ndez Hern·ndez
22,Sat,2/2/2013,,Granada,1@0,Real Madrid,,Nuevo Los C·rmenes,Mateu Lahoz
22,Sun,2/3/2013,,M·laga,1@1,Zaragoza,,La Rosaleda,¡Ålvarez Izquierdo
22,Sun,2/3/2013,,Real Sociedad,3@0,Mallorca,,Anoeta,Teixeira Vitienes
22,Sun,2/3/2013,,Valencia,1@1,Barcelona,,Mestalla,Gonz·lez Gonz·lez
22,Sun,2/3/2013,,AtlÈtico Madrid,1@0,Betis,,Vicente CalderÛn,Undiano Mallenco
22,Sun,2/3/2013,,Sevilla,2@1,Rayo Vallecano,,RamÛn S·nchez Pizju·n,MuÒiz Fern·ndez
23,Sat,2/9/2013,,Real Madrid,4@1,Sevilla,,Santiago BernabÈu,Delgado Ferreiro
23,Sat,2/9/2013,,Mallorca,1@1,Osasuna,,Son Moix,PÈrez Montero
23,Sat,2/9/2013,,Levante,1@2,M·laga,,Ciutat de Valencia,Clos GÛmez
23,Sat,2/9/2013,,La CoruÒa,0@3,Granada,,Riazor,Ayza G·mez
23,Sat,2/9/2013,,Celta Vigo,0@1,Valencia,,BalaÌdos,Teixeira Vitienes
23,Sun,2/10/2013,,Athletic Club,0@4,Espanyol,,San MamÈs,Velasco Carballo
23,Sun,2/10/2013,,Barcelona,6@1,Getafe,,Camp Nou,Iglesias Villanueva
23,Sun,2/10/2013,,Rayo Vallecano,2@1,AtlÈtico Madrid,,Estadio de Vallecas Teresa Rivero,Estrada Fern·ndez
23,Sun,2/10/2013,,Zaragoza,1@2,Real Sociedad,,La Romareda,Gil Manzano
23,Mon,2/11/2013,,Betis,0@0,Valladolid,,Benito VillamarÌn,PÈrez Lasa
24,Fri,2/15/2013,,Sevilla,3@1,La CoruÒa,,RamÛn S·nchez Pizju·n,Teixeira Vitienes
24,Sat,2/16/2013,,Getafe,3@1,Celta Vigo,,Coliseum Alfonso PÈrez,Ayza G·mez
24,Sat,2/16/2013,,Osasuna,1@0,Zaragoza,,Reyno de Navarra,Velasco Carballo
24,Sat,2/16/2013,,Granada,1@2,Barcelona,,Nuevo Los C·rmenes,Del Cerro Grande
24,Sat,2/16/2013,,M·laga,1@0,Athletic Club,,La Rosaleda,Gonz·lez Gonz·lez
24,Sun,2/17/2013,,Real Sociedad,1@1,Levante,,Anoeta,Hern·ndez Hern·ndez
24,Sun,2/17/2013,,Valencia,2@0,Mallorca,,Mestalla,PÈrez Lasa
24,Sun,2/17/2013,,Valladolid,0@3,AtlÈtico Madrid,,JosÈ Zorrilla,Iglesias Villanueva
24,Sun,2/17/2013,,Espanyol,1@0,Betis,,Cornell· - El Prat,Gil Manzano
24,Sun,2/17/2013,,Real Madrid,2@0,Rayo Vallecano,,Santiago BernabÈu,Paradas Romero
25,Fri,2/22/2013,,Athletic Club,1@3,Real Sociedad,,San MamÈs,Undiano Mallenco
25,Sat,2/23/2013,,Mallorca,1@3,Getafe,,Son Moix,Teixeira Vitienes
25,Sat,2/23/2013,,Barcelona,2@1,Sevilla,,Camp Nou,Velasco Carballo
25,Sat,2/23/2013,,La CoruÒa,1@2,Real Madrid,,Riazor,¡Ålvarez Izquierdo
25,Sat,2/23/2013,,Zaragoza,2@2,Valencia,,La Romareda,Del Cerro Grande
25,Sun,2/24/2013,,Celta Vigo,2@1,Granada,,BalaÌdos,MuÒiz Fern·ndez
25,Sun,2/24/2013,,Rayo Vallecano,1@2,Valladolid,,Estadio de Vallecas Teresa Rivero,PÈrez Montero
25,Sun,2/24/2013,,Betis,3@0,M·laga,,Benito VillamarÌn,Estrada Fern·ndez
25,Sun,2/24/2013,,AtlÈtico Madrid,1@0,Espanyol,,Vicente CalderÛn,Clos GÛmez
25,Mon,2/25/2013,,Levante,0@2,Osasuna,,Ciutat de Valencia,Gonz·lez Gonz·lez
26,Fri,3/1/2013,,Getafe,2@0,Zaragoza,,Coliseum Alfonso PÈrez,MuÒiz Fern·ndez
26,Sat,3/2/2013,,Osasuna,0@1,Athletic Club,,Reyno de Navarra,Teixeira Vitienes
26,Sat,3/2/2013,,La CoruÒa,0@0,Rayo Vallecano,,Riazor,Hern·ndez Hern·ndez
26,Sat,3/2/2013,,Real Madrid,2@1,Barcelona,,Santiago BernabÈu,PÈrez Lasa
26,Sat,3/2/2013,,Valencia,2@2,Levante,,Mestalla,Velasco Carballo
26,Sun,3/3/2013,,Real Sociedad,3@3,Betis,,Anoeta,Iglesias Villanueva
26,Sun,3/3/2013,,M·laga,0@0,AtlÈtico Madrid,,La Rosaleda,Gil Manzano
26,Sun,3/3/2013,,Granada,1@2,Mallorca,,Nuevo Los C·rmenes,Gonz·lez Gonz·lez
26,Sun,3/3/2013,,Espanyol,0@0,Valladolid,,Cornell· - El Prat,Mateu Lahoz
26,Mon,3/4/2013,,Sevilla,4@1,Celta Vigo,,RamÛn S·nchez Pizju·n,Del Cerro Grande
27,Fri,3/8/2013,,Betis,2@1,Osasuna,,Benito VillamarÌn,Hern·ndez Hern·ndez
27,Sat,3/9/2013,,Barcelona,2@0,La CoruÒa,,Camp Nou,PÈrez Montero
