Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee
21,Sat,1/23/2016,20:30 (19:30),Granada,3@2,Getafe,"15,448",Estadio Nuevo Los C·rmenes,Ricardo de Burgos
21,Sat,1/23/2016,22:05 (21:05),Rayo Vallecano,3@0,Celta Vigo,"10,780",Estadio del Rayo Vallecano,Santiago Jaime
21,Sun,1/24/2016,12:00 (11:00),Athletic Club,5@2,Eibar,"43,557",San MamÈs,Jes˙s Gil
21,Sun,1/24/2016,16:00 (15:00),AtlÈtico Madrid,0@0,Sevilla,"52,793",Estadio Vicente CalderÛn,Ignacio Iglesias
21,Sun,1/24/2016,18:15 (17:15),La CoruÒa,1@1,Valencia,"23,782",Estadio Municipal de Riazor,Mario Melero
21,Sun,1/24/2016,20:30 (19:30),Betis,1@1,Real Madrid,"48,111",Estadio Benito VillamarÌn,Juan MartÌnez
21,Mon,1/25/2016,20:30 (19:30),Levante,3@2,Las Palmas,"13,155",Estadio Ciudad de Valencia,Carlos Velasco
22,Sat,1/30/2016,16:00 (15:00),Barcelona,2@1,AtlÈtico Madrid,"94,990",Camp Nou,Alberto Undiano
22,Sat,1/30/2016,18:15 (17:15),Eibar,1@2,M·laga,"5,249",Estadio Municipal de Ipur˙a,Antonio MatÈu Lahoz
22,Sat,1/30/2016,18:15 (17:15),Getafe,0@1,Athletic Club,"9,503",Coliseum Alfonso PÈrez,Javier Estrada
22,Sat,1/30/2016,20:30 (19:30),Villarreal,1@0,Granada,"16,062",Estadio de la Cer·mica,Carlos del Cerro
22,Sat,1/30/2016,22:05 (21:05),Real Sociedad,2@1,Betis,"15,877",Estadio Municipal de Anoeta,Eduardo Prieto
22,Sun,1/31/2016,12:00 (11:00),Sevilla,3@1,Levante,"33,487",Estadio RamÛn S·nchez Pizju·n,Alfonso ¡Ålvarez
22,Sun,1/31/2016,16:00 (15:00),Valencia,0@1,Sporting GijÛn,"35,277",Estadio de Mestalla,JosÈ Gonz·lez
22,Sun,1/31/2016,17:15,Las Palmas,2@1,Celta Vigo,"18,439",Estadio de Gran Canaria,JosÈ S·nchez
22,Sun,1/31/2016,20:30 (19:30),Real Madrid,6@0,Espanyol,"65,768",Estadio Santiago BernabÈu,Alejandro Hern·ndez
22,Mon,2/1/2016,20:30 (19:30),La CoruÒa,2@2,Rayo Vallecano,"19,055",Estadio Municipal de Riazor,IÒaki Bikandi
23,Fri,2/5/2016,20:30 (19:30),M·laga,3@0,Getafe,"20,268",Estadio La Rosaleda,Juan MartÌnez
23,Sat,2/6/2016,16:00 (15:00),AtlÈtico Madrid,3@1,Eibar,"45,321",Estadio Vicente CalderÛn,David Fern·ndez
23,Sat,2/6/2016,18:15 (17:15),Rayo Vallecano,2@0,Las Palmas,"11,565",Estadio del Rayo Vallecano,Ignacio Iglesias
23,Sat,2/6/2016,20:30 (19:30),Athletic Club,0@0,Villarreal,"40,941",San MamÈs,Mario Melero
23,Sat,2/6/2016,22:05 (21:05),Sporting GijÛn,1@1,La CoruÒa,"21,690",Estadio Municipal El MolinÛn,Alejandro Hern·ndez
23,Sun,2/7/2016,12:00 (11:00),Levante,0@2,Barcelona,"22,638",Estadio Ciudad de Valencia,Pedro PÈrez
23,Sun,2/7/2016,16:00 (15:00),Betis,1@0,Valencia,"40,228",Estadio Benito VillamarÌn,JosÈ S·nchez
23,Sun,2/7/2016,18:15 (17:15),Celta Vigo,1@1,Sevilla,"16,420",Estadio de BalaÌdos,Carlos Velasco
23,Sun,2/7/2016,20:30 (19:30),Granada,1@2,Real Madrid,"17,060",Estadio Nuevo Los C·rmenes,Jes˙s Gil
23,Mon,2/8/2016,20:30 (19:30),Espanyol,0@5,Real Sociedad,"14,155",RCDE Stadium,Santiago Jaime
24,Fri,2/12/2016,20:30 (19:30),Sporting GijÛn,2@2,Rayo Vallecano,"21,987",Estadio Municipal El MolinÛn,Carlos Clos GÛmez
24,Sat,2/13/2016,16:00 (15:00),Real Madrid,4@2,Athletic Club,"77,364",Estadio Santiago BernabÈu,Alfonso ¡Ålvarez
24,Sat,2/13/2016,18:15 (17:15),Villarreal,1@0,M·laga,"17,142",Estadio de la Cer·mica,IÒaki Bikandi
24,Sat,2/13/2016,20:30 (19:30),Valencia,2@1,Espanyol,"34,689",Estadio de Mestalla,Carlos del Cerro
24,Sat,2/13/2016,22:05 (21:05),La CoruÒa,2@2,Betis,"17,184",Estadio Municipal de Riazor,Alberto Undiano
24,Sun,2/14/2016,12:00 (11:00),Real Sociedad,3@0,Granada,"19,591",Estadio Municipal de Anoeta,JosÈ Gonz·lez
24,Sun,2/14/2016,16:00 (15:00),Sevilla,2@0,Las Palmas,"34,448",Estadio RamÛn S·nchez Pizju·n,Eduardo Prieto
24,Sun,2/14/2016,18:15 (17:15),Eibar,2@0,Levante,"4,766",Estadio Municipal de Ipur˙a,Javier Estrada
24,Sun,2/14/2016,18:15 (17:15),Getafe,0@1,AtlÈtico Madrid,"8,512",Coliseum Alfonso PÈrez,Antonio MatÈu Lahoz
24,Sun,2/14/2016,20:30 (19:30),Barcelona,6@1,Celta Vigo,"72,580",Camp Nou,Alejandro Hern·ndez
16,Wed,2/17/2016,18:30 (17:30),Sporting GijÛn,1@3,Barcelona,"28,140",Estadio Municipal El MolinÛn,Ricardo de Burgos
25,Fri,2/19/2016,20:30 (19:30),Levante,3@0,Getafe,"13,665",Estadio Ciudad de Valencia,JosÈ Gonz·lez
25,Sat,2/20/2016,15:00,Las Palmas,1@2,Barcelona,"26,951",Estadio de Gran Canaria,Carlos del Cerro
25,Sat,2/20/2016,18:15 (17:15),Espanyol,1@0,La CoruÒa,"28,455",RCDE Stadium,Ricardo de Burgos
25,Sat,2/20/2016,20:30 (19:30),Betis,1@1,Sporting GijÛn,"41,345",Estadio Benito VillamarÌn,Alfonso ¡Ålvarez
25,Sat,2/20/2016,22:05 (21:05),Celta Vigo,3@2,Eibar,"14,724",Estadio de BalaÌdos,Mario Melero
25,Sun,2/21/2016,12:00 (11:00),Rayo Vallecano,2@2,Sevilla,"12,375",Estadio del Rayo Vallecano,Javier Estrada
25,Sun,2/21/2016,16:00 (15:00),M·laga,1@1,Real Madrid,"30,372",Estadio La Rosaleda,Ignacio Iglesias
25,Sun,2/21/2016,18:15 (17:15),Granada,1@2,Valencia,"14,735",Estadio Nuevo Los C·rmenes,IÒaki Bikandi
25,Sun,2/21/2016,18:15 (17:15),Athletic Club,0@1,Real Sociedad,"47,603",San MamÈs,JosÈ S·nchez
25,Sun,2/21/2016,20:30 (19:30),AtlÈtico Madrid,0@0,Villarreal,"45,323",Estadio Vicente CalderÛn,Eduardo Prieto
26,Fri,2/26/2016,20:30 (19:30),Eibar,0@1,Las Palmas,"5,112",Estadio Municipal de Ipur˙a,Pedro PÈrez
26,Sat,2/27/2016,16:00 (15:00),Real Madrid,0@1,AtlÈtico Madrid,"79,436",Estadio Santiago BernabÈu,Carlos Clos GÛmez
26,Sat,2/27/2016,18:15 (17:15),Getafe,0@1,Celta Vigo,"5,652",Coliseum Alfonso PÈrez,David Fern·ndez
26,Sat,2/27/2016,18:15 (17:15),Sporting GijÛn,2@4,Espanyol,"22,555",Estadio Municipal El MolinÛn,Carlos Velasco
26,Sat,2/27/2016,20:30 (19:30),Betis,2@2,Rayo Vallecano,"35,666",Estadio Benito VillamarÌn,Antonio MatÈu Lahoz
26,Sat,2/27/2016,22:05 (21:05),Real Sociedad,1@1,M·laga,"12,783",Estadio Municipal de Anoeta,Alberto Undiano
26,Sun,2/28/2016,12:00 (11:00),Villarreal,3@0,Levante,"16,619",Estadio de la Cer·mica,Alejandro Hern·ndez
26,Sun,2/28/2016,16:00 (15:00),Valencia,0@3,Athletic Club,"36,576",Estadio de Mestalla,Jes˙s Gil
26,Sun,2/28/2016,18:15 (17:15),La CoruÒa,0@1,Granada,"23,616",Estadio Municipal de Riazor,Juan MartÌnez
26,Sun,2/28/2016,20:30 (19:30),Barcelona,2@1,Sevilla,"79,684",Camp Nou,Santiago Jaime
27,Tue,3/1/2016,21:00 (20:00),AtlÈtico Madrid,3@0,Real Sociedad,"35,621",Estadio Vicente CalderÛn,Alejandro Hern·ndez
27,Tue,3/1/2016,21:00,Las Palmas,4@0,Getafe,"15,819",Estadio de Gran Canaria,Mario Melero
27,Wed,3/2/2016,20:00 (19:00),M·laga,1@2,Valencia,"20,556",Estadio La Rosaleda,JosÈ Gonz·lez
27,Wed,3/2/2016,20:00 (19:00),Athletic Club,4@1,La CoruÒa,"37,292",San MamÈs,Antonio MatÈu Lahoz
27,Wed,3/2/2016,20:00 (19:00),Sevilla,1@0,Eibar,"29,627",Estadio RamÛn S·nchez Pizju·n,Juan MartÌnez
27,Wed,3/2/2016,20:00 (19:00),Celta Vigo,0@0,Villarreal,"15,372",Estadio de BalaÌdos,Santiago Jaime
27,Wed,3/2/2016,21:00 (20:00),Levante,1@3,Real Madrid,"19,725",Estadio Ciudad de Valencia,Ricardo de Burgos
27,Thu,3/3/2016,20:00 (19:00),Granada,2@0,Sporting GijÛn,"15,441",Estadio Nuevo Los C·rmenes,Javier Estrada
27,Thu,3/3/2016,20:30 (19:30),Espanyol,0@3,Betis,"23,714",RCDE Stadium,JosÈ S·nchez
27,Thu,3/3/2016,21:00 (20:00),Rayo Vallecano,1@5,Barcelona,"14,430",Estadio del Rayo Vallecano,IÒaki Bikandi
28,Sat,3/5/2016,16:00 (15:00),Real Madrid,7@1,Celta Vigo,"68,467",Estadio Santiago BernabÈu,Jes˙s Gil
28,Sat,3/5/2016,18:15 (17:15),Villarreal,0@1,Las Palmas,"15,790",Estadio de la Cer·mica,Carlos Clos GÛmez
28,Sat,3/5/2016,20:30 (19:30),Getafe,1@1,Sevilla,"6,754",Coliseum Alfonso PÈrez,Eduardo Prieto
28,Sat,3/5/2016,22:05 (21:05),La CoruÒa,3@3,M·laga,"18,446",Estadio Municipal de Riazor,Carlos Velasco
28,Sun,3/6/2016,12:00 (11:00),Betis,2@0,Granada,"43,174",Estadio Benito VillamarÌn,Ignacio Iglesias
28,Sun,3/6/2016,16:00 (15:00),Eibar,0@4,Barcelona,"6,100",Estadio Municipal de Ipur˙a,Alberto Undiano
28,Sun,3/6/2016,18:15 (17:15),Sporting GijÛn,0@2,Athletic Club,"23,605",Estadio Municipal El MolinÛn,Carlos del Cerro
28,Sun,3/6/2016,18:15 (17:15),Real Sociedad,1@1,Levante,"18,620",Estadio Municipal de Anoeta,Pedro PÈrez
28,Sun,3/6/2016,20:30 (19:30),Valencia,1@3,AtlÈtico Madrid,"40,819",Estadio de Mestalla,Alfonso ¡Ålvarez
28,Mon,3/7/2016,20:30 (19:30),Espanyol,2@1,Rayo Vallecano,"22,638",RCDE Stadium,David Fern·ndez
29,Fri,3/11/2016,20:30 (19:30),M·laga,1@0,Sporting GijÛn,"19,297",Estadio La Rosaleda,Ricardo de Burgos
29,Sat,3/12/2016,16:00 (15:00),Barcelona,6@0,Getafe,"87,533",Camp Nou,Pedro PÈrez
29,Sat,3/12/2016,18:15 (17:15),Celta Vigo,1@0,Real Sociedad,"17,767",Estadio de BalaÌdos,Juan MartÌnez
29,Sat,3/12/2016,20:30 (19:30),AtlÈtico Madrid,3@0,La CoruÒa,"44,122",Estadio Vicente CalderÛn,Mario Melero
29,Sat,3/12/2016,22:05 (21:05),Rayo Vallecano,1@1,Eibar,"10,567",Estadio del Rayo Vallecano,Alfonso ¡Ålvarez
29,Sun,3/13/2016,12:00 (11:00),Levante,1@0,Valencia,"18,191",Estadio Ciudad de Valencia,Carlos del Cerro
29,Sun,3/13/2016,16:00 (15:00),Sevilla,4@2,Villarreal,"15,918",Estadio RamÛn S·nchez Pizju·n,Carlos Velasco
29,Sun,3/13/2016,18:15 (17:15),Athletic Club,3@1,Betis,"42,437",San MamÈs,Santiago Jaime
29,Sun,3/13/2016,19:30,Las Palmas,1@2,Real Madrid,"25,846",Estadio de Gran Canaria,David Fern·ndez
29,Mon,3/14/2016,20:30 (19:30),Granada,1@1,Espanyol,"16,231",Estadio Nuevo Los C·rmenes,JosÈ Gonz·lez
30,Fri,3/18/2016,20:30 (19:30),Getafe,1@1,Eibar,"6,557",Coliseum Alfonso PÈrez,Ignacio Iglesias
30,Sat,3/19/2016,16:00 (15:00),Sporting GijÛn,2@1,AtlÈtico Madrid,"24,860",Estadio Municipal El MolinÛn,Jes˙s Gil
30,Sat,3/19/2016,18:15 (17:15),Granada,2@2,Rayo Vallecano,"18,848",Estadio Nuevo Los C·rmenes,Alejandro Hern·ndez
30,Sat,3/19/2016,18:15 (17:15),Real Sociedad,0@1,Las Palmas,"18,952",Estadio Municipal de Anoeta,Antonio MatÈu Lahoz
30,Sat,3/19/2016,20:30 (19:30),La CoruÒa,2@1,Levante,"24,920",Estadio Municipal de Riazor,IÒaki Bikandi
30,Sat,3/19/2016,22:05 (21:05),Betis,0@1,M·laga,"31,371",Estadio Benito VillamarÌn,Carlos Clos GÛmez
30,Sun,3/20/2016,12:00 (11:00),Espanyol,2@1,Athletic Club,"20,753",RCDE Stadium,Eduardo Prieto
30,Sun,3/20/2016,16:00 (15:00),Villarreal,2@2,Barcelona,"24,398",Estadio de la Cer·mica,JosÈ S·nchez
30,Sun,3/20/2016,18:15 (17:15),Valencia,0@2,Celta Vigo,"32,864",Estadio de Mestalla,Alberto Undiano
30,Sun,3/20/2016,20:30 (19:30),Real Madrid,4@0,Sevilla,"72,976",Estadio Santiago BernabÈu,Javier Estrada
31,Fri,4/1/2016,20:30 (18:30),Rayo Vallecano,2@0,Getafe,"12,715",Estadio del Rayo Vallecano,Santiago Jaime
31,Sat,4/2/2016,16:00 (14:00),AtlÈtico Madrid,5@1,Betis,"50,121",Estadio Vicente CalderÛn,JosÈ Gonz·lez
31,Sat,4/2/2016,17:15 (16:15),Las Palmas,2@1,Valencia,"27,041",Estadio de Gran Canaria,Pedro PÈrez
31,Sat,4/2/2016,20:30 (18:30),Barcelona,1@2,Real Madrid,"3,665",Camp Nou,Alejandro Hern·ndez
31,Sat,4/2/2016,22:05 (20:05),Celta Vigo,1@1,La CoruÒa,"21,253",Estadio de BalaÌdos,David Fern·ndez
31,Sun,4/3/2016,12:00 (10:00),Athletic Club,1@1,Granada,"40,497",San MamÈs,Carlos Velasco
31,Sun,4/3/2016,16:00 (14:00),M·laga,1@1,Espanyol,"24,234",Estadio La Rosaleda,Juan MartÌnez
31,Sun,4/3/2016,18:15 (16:15),Eibar,1@2,Villarreal,"5,176",Estadio Municipal de Ipur˙a,Carlos del Cerro
31,Sun,4/3/2016,20:30 (18:30),Sevilla,1@2,Real Sociedad,"32,127",Estadio RamÛn S·nchez Pizju·n,Carlos Clos GÛmez
31,Mon,4/4/2016,20:30 (18:30),Levante,0@0,Sporting GijÛn,"11,302",Estadio Ciudad de Valencia,Mario Melero
32,Fri,4/8/2016,20:30 (18:30),Granada,0@0,M·laga,"18,979",Estadio Nuevo Los C·rmenes,Javier Estrada
32,Sat,4/9/2016,16:00 (14:00),Real Madrid,4@0,Eibar,"70,689",Estadio Santiago BernabÈu,JosÈ S·nchez
32,Sat,4/9/2016,18:15 (16:15),Espanyol,1@3,AtlÈtico Madrid,"26,338",RCDE Stadium,Ricardo de Burgos
32,Sat,4/9/2016,20:30 (18:30),Real Sociedad,1@0,Barcelona,"27,895",Estadio Municipal de Anoeta,Ignacio Iglesias
32,Sat,4/9/2016,22:05 (20:05),Betis,1@0,Levante,"37,091",Estadio Benito VillamarÌn,Eduardo Prieto
32,Sun,4/10/2016,12:00 (10:00),Sporting GijÛn,0@1,Celta Vigo,"24,163",Estadio Municipal El MolinÛn,Antonio MatÈu Lahoz
32,Sun,4/10/2016,16:00 (14:00),Valencia,2@1,Sevilla,"41,569",Estadio de Mestalla,IÒaki Bikandi
32,Sun,4/10/2016,18:15 (16:15),Villarreal,2@0,Getafe,"17,570",Estadio de la Cer·mica,Alberto Undiano
32,Sun,4/10/2016,20:30 (18:30),Athletic Club,1@0,Rayo Vallecano,"37,597",San MamÈs,Jes˙s Gil
32,Mon,4/11/2016,20:30 (18:30),La CoruÒa,1@3,Las Palmas,"21,686",Estadio Municipal de Riazor,Alfonso ¡Ålvarez
33,Fri,4/15/2016,20:30 (18:30),Levante,2@1,Espanyol,"16,192",Estadio Ciudad de Valencia,Alejandro Hern·ndez
33,Sat,4/16/2016,16:00 (14:00),Getafe,1@5,Real Madrid,"11,401",Coliseum Alfonso PÈrez,JosÈ Gonz·lez
33,Sat,4/16/2016,17:15 (16:15),Las Palmas,1@1,Sporting GijÛn,"25,052",Estadio de Gran Canaria,Alberto Undiano
33,Sat,4/16/2016,20:30 (18:30),Eibar,2@1,Real Sociedad,"5,801",Estadio Municipal de Ipur˙a,Mario Melero
33,Sat,4/16/2016,22:05 (20:05),Celta Vigo,1@1,Betis,"14,934",Estadio de BalaÌdos,Ricardo de Burgos
33,Sun,4/17/2016,12:00 (10:00),M·laga,0@1,Athletic Club,"25,052",Estadio La Rosaleda,JosÈ S·nchez
33,Sun,4/17/2016,16:00 (14:00),Sevilla,1@1,La CoruÒa,"30,390",Estadio RamÛn S·nchez Pizju·n,Santiago Jaime
33,Sun,4/17/2016,18:15 (16:15),Rayo Vallecano,2@1,Villarreal,"12,628",Estadio del Rayo Vallecano,Ignacio Iglesias
33,Sun,4/17/2016,18:15 (16:15),AtlÈtico Madrid,3@0,Granada,"51,136",Estadio Vicente CalderÛn,Eduardo Prieto
33,Sun,4/17/2016,20:30 (18:30),Barcelona,1@2,Valencia,"88,667",Camp Nou,David Fern·ndez
34,Tue,4/19/2016,20:00 (18:00),Espanyol,1@1,Celta Vigo,"14,227",RCDE Stadium,Eduardo Prieto
34,Tue,4/19/2016,21:00 (19:00),Betis,1@0,Las Palmas,"30,634",Estadio Benito VillamarÌn,IÒaki Bikandi
34,Wed,4/20/2016,20:00 (18:00),La CoruÒa,0@8,Barcelona,"28,956",Estadio Municipal de Riazor,Ricardo de Burgos
34,Wed,4/20/2016,20:45 (18:45),Sporting GijÛn,2@1,Sevilla,"22,985",Estadio Municipal El MolinÛn,JosÈ Gonz·lez
34,Wed,4/20/2016,20:45 (18:45),M·laga,1@1,Rayo Vallecano,"13,759",Estadio La Rosaleda,Alberto Undiano
34,Wed,4/20/2016,20:45 (18:45),Athletic Club,0@1,AtlÈtico Madrid,"44,474",San MamÈs,Juan MartÌnez
34,Wed,4/20/2016,20:45 (18:45),Valencia,4@0,Eibar,"34,309",Estadio de Mestalla,Javier Estrada
34,Wed,4/20/2016,22:00 (20:00),Real Madrid,3@0,Villarreal,"62,678",Estadio Santiago BernabÈu,Carlos Clos GÛmez
34,Thu,4/21/2016,20:30 (18:30),Real Sociedad,1@2,Getafe,"14,334",Estadio Municipal de Anoeta,JosÈ S·nchez
34,Thu,4/21/2016,21:00 (19:00),Granada,5@1,Levante,"21,131",Estadio Nuevo Los C·rmenes,Santiago Jaime
35,Fri,4/22/2016,20:00 (19:00),Las Palmas,4@0,Espanyol,"19,358",Estadio de Gran Canaria,Mario Melero
35,Sat,4/23/2016,16:00 (14:00),Rayo Vallecano,2@3,Real Madrid,"13,314",Estadio del Rayo Vallecano,Alejandro Hern·ndez
35,Sat,4/23/2016,18:15 (16:15),AtlÈtico Madrid,1@0,M·laga,"47,621",Estadio Vicente CalderÛn,Antonio MatÈu Lahoz
35,Sat,4/23/2016,20:30 (18:30),Barcelona,6@0,Sporting GijÛn,"77,299",Camp Nou,Carlos Clos GÛmez
35,Sat,4/23/2016,22:05 (20:05),Eibar,1@1,La CoruÒa,"4,606",Estadio Municipal de Ipur˙a,Eduardo Prieto
35,Sun,4/24/2016,12:00 (10:00),Levante,2@2,Athletic Club,"15,263",Estadio Ciudad de Valencia,Ignacio Iglesias
35,Sun,4/24/2016,16:00 (14:00),Sevilla,2@0,Betis,"39,523",Estadio RamÛn S·nchez Pizju·n,Carlos Velasco
35,Sun,4/24/2016,18:15 (16:15),Getafe,2@2,Valencia,"11,637",Coliseum Alfonso PÈrez,Ricardo de Burgos
35,Sun,4/24/2016,20:30 (18:30),Villarreal,0@0,Real Sociedad,"17,216",Estadio de la Cer·mica,David Fern·ndez
35,Mon,4/25/2016,20:30 (18:30),Celta Vigo,2@1,Granada,"18,224",Estadio de BalaÌdos,Jes˙s Gil
36,Fri,4/29/2016,20:30 (18:30),Sporting GijÛn,2@0,Eibar,"26,035",Estadio Municipal El MolinÛn,Alejandro Hern·ndez
36,Sat,4/30/2016,16:00 (14:00),Real Sociedad,0@1,Real Madrid,"26,426",Estadio Municipal de Anoeta,Alberto Undiano
36,Sat,4/30/2016,18:15 (16:15),AtlÈtico Madrid,1@0,Rayo Vallecano,"49,263",Estadio Vicente CalderÛn,JosÈ S·nchez
36,Sat,4/30/2016,20:30 (18:30),Betis,0@2,Barcelona,"40,467",Estadio Benito VillamarÌn,Antonio MatÈu Lahoz
36,Sat,4/30/2016,22:05 (20:05),Granada,3@2,Las Palmas,"21,291",Estadio Nuevo Los C·rmenes,JosÈ Gonz·lez
36,Sun,5/1/2016,12:00 (10:00),Athletic Club,2@1,Celta Vigo,"42,362",San MamÈs,Javier Estrada
36,Sun,5/1/2016,16:00 (14:00),Espanyol,1@0,Sevilla,"27,654",RCDE Stadium,Juan MartÌnez
36,Sun,5/1/2016,18:15 (16:15),La CoruÒa,0@2,Getafe,"25,007",Estadio Municipal de Riazor,Carlos Clos GÛmez
36,Sun,5/1/2016,20:30 (18:30),Valencia,0@2,Villarreal,"38,283",Estadio de Mestalla,Carlos del Cerro
36,Mon,5/2/2016,20:30 (18:30),M·laga,3@1,Levante,"17,562",Estadio La Rosaleda,IÒaki Bikandi
37,Sun,5/8/2016,16:00 (15:00),Las Palmas,0@0,Athletic Club,"27,410",Estadio de Gran Canaria,Pedro PÈrez
37,Sun,5/8/2016,17:00 (15:00),Getafe,1@1,Sporting GijÛn,"13,028",Coliseum Alfonso PÈrez,Alfonso ¡Ålvarez
37,Sun,5/8/2016,17:00 (15:00),Eibar,1@1,Betis,"5,165",Estadio Municipal de Ipur˙a,Juan MartÌnez
37,Sun,5/8/2016,17:00 (15:00),Levante,2@1,AtlÈtico Madrid,"12,054",Estadio Ciudad de Valencia,JosÈ Gonz·lez
37,Sun,5/8/2016,17:00 (15:00),Barcelona,5@0,Espanyol,"91,610",Camp Nou,Jes˙s Gil
37,Sun,5/8/2016,17:00 (15:00),Celta Vigo,1@0,M·laga,"20,040",Estadio de BalaÌdos,Carlos del Cerro
37,Sun,5/8/2016,17:00 (15:00),Sevilla,1@4,Granada,"21,915",Estadio RamÛn S·nchez Pizju·n,Alberto Undiano
37,Sun,5/8/2016,17:00 (15:00),Villarreal,0@2,La CoruÒa,"13,247",Estadio de la Cer·mica,Javier Estrada
37,Sun,5/8/2016,17:00 (15:00),Real Sociedad,2@1,Rayo Vallecano,"18,873",Estadio Municipal de Anoeta,Santiago Jaime
37,Sun,5/8/2016,17:00 (15:00),Real Madrid,3@2,Valencia,"72,987",Estadio Santiago BernabÈu,David Fern·ndez
38,Fri,5/13/2016,20:30 (18:30),Valencia,0@1,Real Sociedad,"27,732",Estadio de Mestalla,Carlos Velasco
38,Sat,5/14/2016,17:00 (15:00),Granada,0@3,Barcelona,"21,692",Estadio Nuevo Los C·rmenes,Alejandro Hern·ndez
38,Sat,5/14/2016,17:00 (15:00),La CoruÒa,0@2,Real Madrid,"29,017",Estadio Municipal de Riazor,Antonio MatÈu Lahoz
38,Sat,5/14/2016,19:30 (17:30),AtlÈtico Madrid,2@0,Celta Vigo,"42,139",Estadio Vicente CalderÛn,David Fern·ndez
38,Sat,5/14/2016,19:30 (17:30),Athletic Club,3@1,Sevilla,"43,876",San MamÈs,Alfonso ¡Ålvarez
38,Sun,5/15/2016,12:00 (10:00),M·laga,4@1,Las Palmas,"17,913",Estadio La Rosaleda,Ricardo de Burgos
38,Sun,5/15/2016,19:00 (17:00),Espanyol,4@2,Eibar,"39,381",RCDE Stadium,Mario Melero
38,Sun,5/15/2016,19:30 (17:30),Rayo Vallecano,3@1,Levante,"12,547",Estadio del Rayo Vallecano,Carlos Clos GÛmez
38,Sun,5/15/2016,19:30 (17:30),Betis,2@1,Getafe,"39,381",Estadio Benito VillamarÌn,Jes˙s Gil
38,Sun,5/15/2016,19:30 (17:30),Sporting GijÛn,2@0,Villarreal,"27,834",Estadio Municipal El MolinÛn,Alberto Undiano
